EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"Gaia EDR3 5602105412467586688" -0.137021 -0.034886 119.23243052099 -25.94336091125 "" "" "" "" "" "" 20.942375 0.011477 0.793146 0.18509181130455232 20.989 0.062 1.158 0.133 "" "" 1.385 0.07
"Gaia EDR3 5601350735179074688" 0.140504 -0.112892 119.54115972357 -26.02136290665 "" "" "" "" "" "" 21.114798 0.024122 1.561317 0.352736170260437 21.693 0.099 1.083 0.226 "" "" 2.353 0.106
"Gaia EDR3 5698180291822764416" 0.152296 0.047618 119.55405101652 -25.86083793146 "" "" "" "" "" "" 21.001833 0.017214 1.319231 0.27938162725920257 21.268 0.063 1.011 0.16 "" "" 1.791 0.072
"Gaia EDR3 5602102728107450496" 0.076562 -0.043783 119.46995522387 -25.95231257497 "" "" "" "" "" "" 21.122057 0.02854 1.862154 0.32559387919615446 21.884 0.119 0.237 0.168 "" "" 2.419 0.119
"Gaia EDR3 5602122386178198144" -0.203076 0.123833 119.15927604972 -25.78454663326 "" "" "" "" "" "" 20.938906 0.012964 1.170122 0.19506145309107076 21.322 0.087 1.195 0.161 "" "" 1.873 0.092
"Gaia EDR3 5601345409419563392" 0.133257 -0.213508 119.53322258739 -26.12198630297 "" "" "" "" "" "" 21.014425 0.018912 1.271975 0.30663876554995456 21.318 0.074 0.843 0.142 "" "" 1.987 0.098
"Gaia EDR3 5602106649418140416" -0.050053 0.006657 119.32916381303 -25.90188667209 "" "" "" "" "" "" 20.994791 0.015519 2.583178 0.3435615202973116 21.473 0.087 1.028 0.168 "" "" 2.016 0.09
"Gaia EDR3 5698187335569302272" 0.096631 0.215805 119.49203892025 -25.69270967363 "" "" "" "" "" "" 20.941668 0.012024 0.297575 0.27283196283793437 21.238 0.062 1.017 0.147 "" "" 1.745 0.071
"Gaia EDR3 5602100808262444032" -0.07103 -0.148848 119.30573939962 -26.05738055485 "" "" "" "" "" "" 20.975193 0.01184 1.109535 0.2396887059917509 21.199 0.076 1.193 0.165 "" "" 1.716 0.086
"Gaia EDR3 5602101598536761984" -0.002518 -0.071815 119.38200544198 -25.98036932746 "" "" "" "" "" "" 21.19084 0.023513 1.25074 0.22179309266070485 21.913 0.151 0.855 0.242 "" "" 2.428 0.148
"Gaia EDR3 5602094348631822336" -0.11762 -0.211786 119.25380793645 -26.12028170318 "" "" "" "" "" "" 21.10296 0.027333 0.838903 0.4216943835457143 21.111 0.063 0.818 0.106 "" "" 1.406 0.083
"Gaia EDR3 5698181975449906688" 0.180322 0.079386 119.58514245286 -25.82903082501 "" "" "" "" "" "" 21.048225 0.028802 0.890392 0.4913589063200137 21.143 0.061 0.928 0.118 "" "" 1.569 0.076
"Gaia EDR3 5601351765971432704" 0.116534 -0.083267 119.51445354787 -25.99176334251 "" "" "" "" "" "" 21.04866 0.016688 0.689686 0.2308986469427658 21.134 0.064 1.008 0.161 "" "" 1.554 0.084
"Gaia EDR3 5602097715886642176" -0.168902 -0.164546 119.19676876221 -26.07297906382 "" "" "" "" "" "" 21.036816 0.014637 1.089592 0.36225573973092545 21.243 0.089 0.949 0.15 "" "" 1.751 0.099
"Gaia EDR3 5602101323658699648" -0.07487 -0.088065 119.30150865278 -25.99659584173 "" "" "" "" "" "" 20.97349 0.017589 1.09477 0.2737280609802364 21.241 0.062 1.075 0.141 "" "" 1.76 0.072
"Gaia EDR3 5698187404288812544" 0.071763 0.205857 119.46444912791 -25.70267539478 "" "" "" "" "" "" 20.993675 0.011276 1.089932 0.23835249540963485 21.176 0.054 1.114 0.138 "" "" 1.654 0.065
"Gaia EDR3 5698184655509443712" 0.070722 0.124559 119.46334752615 -25.78397442559 "" "" "" "" "" "" 20.962688 0.012568 1.202999 0.2583243110897617 21.326 0.055 0.974 0.109 "" "" 1.89 0.063
"Gaia EDR3 5698183040601544448" 0.152329 0.129169 119.55397105682 -25.77928696792 "" "" "" "" "" "" 20.926212 0.013945 0.88901 0.23876398721122077 21.203 0.068 0.822 0.135 "" "" 1.641 0.081
"Gaia EDR3 5602120565112429952" -0.072745 0.160939 119.30404370181 -25.74759253524 "" "" "" "" "" "" 20.950449 0.011913 0.646078 0.229630802038838 21.131 0.065 0.823 0.101 0.148 0.328 1.47 0.08
"Gaia EDR3 5698180223116321152" 0.188015 0.063565 119.59371754164 -25.84483945483 "" "" "" "" "" "" 20.938738 0.011325 0.981022 0.18908852315516136 21.279 0.044 0.958 0.163 "" "" 1.879 0.063
"Gaia EDR3 5601346371492345856" 0.228505 -0.188448 119.63925081285 -26.09678052477 "" "" "" "" "" "" 21.206837 0.029209 1.085253 0.6673811128201037 21.955 0.149 1.601 0.397 "" "" 2.576 0.153
"Gaia EDR3 5601345409420191488" 0.135622 -0.21492 119.53585803767 -26.12339583719 "" "" "" "" "" "" 20.998041 0.026867 0.209478 0.40279261559393065 21.328 0.091 0.999 0.174 "" "" 1.921 0.107
"Gaia EDR3 5601346337132727168" 0.216764 -0.198283 119.62619729592 -26.10663741908 "" "" "" "" "" "" 21.002779 0.014297 0.805416 0.22939033923206095 21.573 0.109 1.12 0.24 "" "" 2.181 0.117
"Gaia EDR3 5698181150816228736" 0.116289 0.06496 119.51401836796 -25.84353710709 "" "" "" "" "" "" 20.960594 0.012734 1.106764 0.14619744126693873 21.23 0.068 1.099 0.166 "" "" 1.756 0.085
"Gaia EDR3 5601350872618087424" 0.160371 -0.09172 119.56323625635 -26.0001653778 "" "" "" "" "" "" 21.001596 0.017804 1.564796 0.14342640611825982 21.337 0.077 0.948 0.182 "" "" 1.899 0.091
"Gaia EDR3 5602105824784441216" -0.122609 -0.015994 119.24847898209 -25.92448431104 "" "" "" "" "" "" 21.04419 0.015173 1.682005 0.3526183130709465 21.31 0.081 1.548 0.217 "" "" 1.828 0.086
"Gaia EDR3 5602108058167741440" -0.023556 0.072343 119.35863403063 -25.83620873975 "" "" "" "" "" "" 21.02456 0.013407 0.688496 0.27930202899728457 21.71 0.086 1.041 0.17 "" "" 2.361 0.091
"Gaia EDR3 5602107233532997504" -0.007038 0.06237 119.37698671809 -25.84618364372 "" "" "" "" "" "" 20.98795 0.011792 1.02784 0.22040778942904898 21.354 0.073 0.783 0.131 "" "" 1.859 0.08
"Gaia EDR3 5601351869055021568" 0.10914 -0.064768 119.50620863714 -25.97327205637 "" "" "" "" "" "" 21.06693 0.016779 1.118837 0.31703059548251805 21.48 0.071 0.84 0.155 "" "" 2.08 0.081
"Gaia EDR3 5602097200490508800" -0.242765 -0.157064 119.11455546938 -26.0653679863 "" "" "" "" "" "" 21.031301 0.017836 0.848808 0.23431543448095773 21.186 0.075 0.866 0.14 "" "" 1.609 0.096
"Gaia EDR3 5602097784605890176" -0.199911 -0.173124 119.16223097939 -26.08150873035 "" "" "" "" "" "" 20.9587 0.011592 0.852735 0.25078838689421007 21.172 0.09 1.332 0.161 "" "" 1.692 0.098
"Gaia EDR3 5602094967107752576" -0.102351 -0.163108 119.27086089057 -26.07161785022 "" "" "" "" "" "" 21.062773 0.022775 0.649464 0.35630864268215556 21.122 0.079 1.065 0.134 "" "" 1.566 0.09
"Gaia EDR3 5602099743110837248" -0.017611 -0.177455 119.36519833046 -26.08600750831 "" "" "" "" "" "" 21.050322 0.014818 0.966082 0.2802811042453629 21.218 0.084 0.949 0.146 "" "" 1.671 0.089
"Gaia EDR3 5602094245552708224" -0.133544 -0.231501 119.23604824394 -26.13997955307 "" "" "" "" "" "" 21.048254 0.020626 1.209839 0.3357247445229499 21.202 0.111 1.179 0.16 "" "" 1.74 0.117
"Gaia EDR3 5602104759632535040" -0.069148 -0.048414 119.30790090522 -25.95694808087 "" "" "" "" "" "" 21.07123 0.022004 2.353315 0.24183872803171952 21.291 0.072 1.236 0.186 "" "" 1.803 0.08
"Gaia EDR3 5601346680730386944" 0.194125 -0.208388 119.6010057069 -26.11678144366 "" "" "" "" "" "" 21.055641 0.019405 1.217888 0.46758237433205285 21.697 0.118 1.449 0.259 "" "" 2.354 0.125
"Gaia EDR3 5602100980061710848" -0.03323 -0.118792 119.34782671674 -26.02734194169 "" "" "" "" "" "" 21.062296 0.020396 1.296082 0.4276508276292705 21.051 0.064 1.007 0.12 "" "" 1.398 0.075
"Gaia EDR3 5698187335569141504" 0.10059 0.21781 119.49643078041 -25.69070126009 "" "" "" "" "" "" 21.067497 0.01486 1.114929 0.2804963264376202 21.592 0.076 1.454 0.231 "" "" 2.229 0.083
"Gaia EDR3 5602100258506789248" 0.018781 -0.153372 119.40571313843 -26.06192497477 "" "" "" "" "" "" 21.10059 0.031269 1.211121 0.44812875655663964 21.264 0.082 1.601 0.214 "" "" 1.843 0.095
"Gaia EDR3 5698180601060379520" 0.080466 0.03232 119.47423918896 -25.87620675044 "" "" "" "" "" "" 20.980545 0.013577 1.16786 0.2246677265385485 21.28 0.074 0.903 0.122 "" "" 1.792 0.085
"Gaia EDR3 5698185686301596672" 0.061397 0.170387 119.45296585819 -25.73815104535 "" "" "" "" "" "" 20.994795 0.01259 0.125013 0.2684239712432554 21.29 0.092 1.414 0.202 "" "" 1.804 0.098
"Gaia EDR3 5602120702550985344" -0.142422 0.12014 119.22663196819 -25.78832806173 "" "" "" "" "" "" 20.951221 0.012735 0.577486 0.232961078105335 21.069 0.054 1.103 0.117 "" "" 1.432 0.066
"Gaia EDR3 5601347127406939008" 0.216225 -0.183498 119.62556701428 -26.09185367554 "" "" "" "" "" "" 21.124847 0.020387 1.491823 0.5194020840350951 21.353 0.277 0.969 0.334 "" "" 1.82 0.267
"Gaia EDR3 5602124791359870336" -0.176187 0.206547 119.18927478265 -25.70187616914 "" "" "" "" "" "" 20.97813 0.014737 1.343231 0.2319557964807088 21.254 0.074 1.185 0.164 "" "" 1.724 0.079
"Gaia EDR3 5602093558358129792" -0.09864 -0.221918 119.27493735318 -26.13043103064 "" "" "" "" "" "" 21.01452 0.017047 0.696417 0.43847369287791943 21.154 0.079 1.382 0.177 "" "" 1.689 0.102
"Gaia EDR3 5602092905522930560" -0.213805 -0.243055 119.14661941235 -26.15141452066 "" "" "" "" "" "" 20.897638 0.011501 1.080883 0.20231992411277738 21.226 0.081 0.9 0.15 "" "" 1.671 0.093
"Gaia EDR3 5602118709686502400" -0.232362 0.053936 119.12659973291 -25.85438984964 "" "" "" "" "" "" 20.908205 0.012717 1.10759 0.1753872961077854 21.32 0.084 1.259 0.154 "" "" 1.856 0.09
"Gaia EDR3 5602107061735164288" 0.01967 0.041998 119.40666712253 -25.86655463377 "" "" "" "" "" "" 21.205328 0.028453 "" "" 21.22 0.243 1.392 0.302 "" "" 1.707 0.234
"Gaia EDR3 5601346268413131776" 0.223153 -0.209912 119.63333683272 -26.11825445585 "" "" "" "" "" "" 21.085655 0.023349 1.32439 0.32887590436059616 21.298 0.086 0.985 0.14 "" "" 1.78 0.09
"Gaia EDR3 5602120221514614656" -0.04326 0.127084 119.33676448903 -25.78146220122 "" "" "" "" "" "" 20.979534 0.017707 1.203981 0.2335386244821186 21.148 0.055 1.026 0.101 "" "" 1.572 0.075
"Gaia EDR3 5698186545308171776" 0.133327 0.209131 119.53276980118 -25.69934807479 "" "" "" "" "" "" 20.933191 0.010642 1.091223 0.20300650201409806 21.145 0.058 1.316 0.136 "" "" 1.663 0.085
"Gaia EDR3 5602106580698663808" -0.050672 -0.001218 119.32847184009 -25.90976116577 "" "" "" "" "" "" 20.975033 0.015008 1.829847 0.3615706322048294 21.451 0.091 0.817 0.14 "" "" 2.01 0.099
"Gaia EDR3 5602093833235724672" -0.038751 -0.197442 119.34165341152 -26.10598985068 "" "" "" "" "" "" 20.96089 0.015919 1.262859 0.1929604372144715 21.211 0.084 1.657 0.611 "" "" 1.704 0.103
"Gaia EDR3 5602108229966664192" -0.05446 0.079241 119.32430149443 -25.82930036366 "" "" "" "" "" "" 21.135511 0.017553 1.158714 0.35640693998995027 21.389 0.088 1.021 0.151 "" "" 1.843 0.088
"Gaia EDR3 5602124138524833024" -0.164632 0.18448 119.20206388872 -25.72396016449 "" "" "" "" "" "" 20.925428 0.010046 1.172171 0.1806940332163738 21.236 0.073 0.982 0.123 "" "" 1.696 0.08
"Gaia EDR3 5698184586789799168" 0.099285 0.136321 119.49505779089 -25.77219178145 "" "" "" "" "" "" 20.949234 0.01217 0.90151 0.1913023086583118 21.271 0.067 1.072 0.14 "" "" 1.783 0.079
"Gaia EDR3 5602125134957263616" -0.195932 0.201731 119.16735317419 -25.70666089729 "" "" "" "" "" "" 20.98252 0.012171 1.025715 0.1904398278144569 21.116 0.058 1.548 0.175 "" "" 1.539 0.064
"Gaia EDR3 5697428706913409408" 0.198722 -0.026361 119.60578259436 -25.93474805362 "" "" "" "" "" "" 21.103357 0.018156 1.001278 0.268106191454058 21.423 0.103 1.12 0.199 "" "" 2.032 0.117
"Gaia EDR3 5698184243192748160" 0.052189 0.093792 119.44278147317 -25.81475049658 "" "" "" "" "" "" 20.982864 0.012794 0.366003 0.33897318020752026 21.336 0.083 1.036 0.166 0.106 0.487 1.833 0.091
"Gaia EDR3 5602106511979177344" -0.00936 0.00688 119.37440105594 -25.90167359136 "" "" "" "" "" "" 21.01511 0.013063 0.758175 0.2057240187143932 21.36 0.068 1.001 0.142 "" "" 1.927 0.081
"Gaia EDR3 5698184930387365760" 0.016987 0.105108 119.40367448445 -25.80344479965 "" "" "" "" "" "" 21.024221 0.0141 0.87925 0.2601738374875537 21.236 0.053 1.263 0.14 "" "" 1.732 0.064
"Gaia EDR3 5601351491093677568" 0.137811 -0.106231 119.53815457223 -26.01470469045 "" "" "" "" "" "" 21.004637 0.014184 1.179138 0.3252598034879195 21.51 0.072 1.145 0.242 "" "" 2.173 0.086
"Gaia EDR3 5601348673594988160" 0.08912 -0.183979 119.48403997733 -26.09249999557 "" "" "" "" "" "" 21.062334 0.019541 1.4442 0.26600952617716533 21.391 0.108 1.149 0.21 "" "" 1.959 0.12
"Gaia EDR3 5602121389745729792" -0.076313 0.181602 119.30009709225 -25.72692810288 "" "" "" "" "" "" 20.959934 0.012577 1.229574 0.19102606307255562 21.177 0.065 1.312 0.159 "" "" 1.623 0.074
"Gaia EDR3 5601346543291702144" 0.172063 -0.236463 119.57648125816 -26.14489089537 "" "" "" "" "" "" 21.178247 0.023119 1.209505 0.1586777385300156 21.345 0.077 1.353 0.188 "" "" 1.892 0.087
"Gaia EDR3 5601350838258286592" 0.183125 -0.091712 119.58855196259 -26.00012382967 "" "" "" "" "" "" 21.071005 0.015613 1.261444 0.38616386335466446 21.229 0.076 0.868 0.16 "" "" 1.643 0.095
"Gaia EDR3 5601348295637863168" 0.096807 -0.207654 119.49262060429 -26.11616886844 "" "" "" "" "" "" 21.0316 0.036827 0.691765 0.32121195461097024 21.368 0.064 0.644 0.11 "" "" 1.847 0.079
"Gaia EDR3 5602121080508112512" -0.150809 0.155962 119.2173672151 -25.75249580103 "" "" "" "" "" "" 20.91793 0.010803 1.005527 0.21011052911503508 21.081 0.076 0.932 0.113 "" "" 1.43 0.082
"Gaia EDR3 5602104003718265984" 0.066033 0.031836 119.45819801557 -25.87669962073 "" "" "" "" "" "" 20.954233 0.014867 0.7265 0.2672890965322005 21.507 0.096 1.309 0.231 "" "" 2.035 0.101
"Gaia EDR3 5698184586789490304" 0.102087 0.139617 119.4981662072 -25.76889356865 "" "" "" "" "" "" 20.951385 0.011197 1.069921 0.21977696066922028 21.4 0.092 1.095 0.168 "" "" 1.93 0.099
"Gaia EDR3 5602108229965393280" -0.038395 0.078306 119.34214941302 -25.83024222241 "" "" "" "" "" "" 21.11786 0.018496 0.63858 0.38253999954253154 21.111 0.072 0.898 0.108 "" "" 1.413 0.085
"Gaia EDR3 5698180704139511808" 0.125228 0.041282 119.52397901851 -25.8672062675 "" "" "" "" "" "" 21.04148 0.016733 1.006044 0.3522020537731147 21.322 0.088 1.116 0.143 "" "" 1.84 0.094
"Gaia EDR3 5602111734659473408" -0.237696 -0.010422 119.12052770477 -25.91873697291 "" "" "" "" "" "" 20.981222 0.012056 1.179098 0.29332211728746266 21.18 0.059 1.327 0.175 "" "" 1.613 0.069
"Gaia EDR3 5602117674596641664" -0.209657 0.018801 119.15175982845 -25.88956730997 "" "" "" "" "" "" 20.926577 0.015115 0.863312 0.40844647601491185 21.223 0.074 1.007 0.128 "" "" 1.665 0.081
"Gaia EDR3 5602103934998972032" 0.030785 0.023113 119.41902482512 -25.88543731459 "" "" "" "" "" "" 21.014133 0.021319 0.677927 0.3669617268599002 21.177 0.061 0.985 0.107 "" "" 1.591 0.074
"Gaia EDR3 5602124001085889280" -0.179495 0.163475 119.18553054088 -25.74494296309 "" "" "" "" "" "" 20.97067 0.01439 1.085436 0.2229370887133857 21.172 0.064 0.864 0.112 "" "" 1.537 0.074
"Gaia EDR3 5602120255873781760" -0.06036 0.126488 119.31777428455 -25.7820508745 "" "" "" "" "" "" 21.017794 0.015214 0.560116 0.6134742528060978 21.475 0.086 1.018 0.147 "" "" 1.989 0.09
"Gaia EDR3 5601345340700342400" 0.145875 -0.225272 119.54729199162 -26.13373523601 "" "" "" "" "" "" 21.11807 0.019886 1.739279 0.4884202996160172 21.519 0.106 1.437 0.283 "" "" 2.052 0.113
"Gaia EDR3 5602104553474466688" -0.091177 -0.059868 119.28338973348 -25.96838723753 "" "" "" "" "" "" 20.959164 0.018901 0.887495 0.3479431283773255 21.373 0.112 1.451 0.252 "" "" 1.845 0.115
"Gaia EDR3 5601351662891643776" 0.155885 -0.077087 119.55822365477 -25.98553856343 "" "" "" "" "" "" 21.067574 0.022318 1.939785 0.2871542349557115 21.652 0.089 0.792 0.183 "" "" 2.24 0.098
"Gaia EDR3 5698179982584983680" 0.165472 0.012012 119.56874960292 -25.8964264563 "" "" "" "" "" "" 21.131857 0.022885 1.324772 0.1861059992584871 21.754 0.111 1.093 0.224 "" "" 2.315 0.115
"Gaia EDR3 5602112593652507136" -0.243254 0.014347 119.11440488687 -25.89395610803 "" "" "" "" "" "" 21.021444 0.015297 1.154375 0.29085614945708127 21.391 0.074 1.118 0.143 "" "" 1.881 0.078
"Gaia EDR3 5601348673594991872" 0.083124 -0.181031 119.47736152717 -26.08955599132 "" "" "" "" "" "" 21.040436 0.027031 0.896593 0.4612826194135218 21.3 0.079 0.993 0.176 "" "" 1.855 0.106
"Gaia EDR3 5697429084870675328" 0.195539 -0.012037 119.60221715348 -25.9204294318 "" "" "" "" "" "" 21.092033 0.028248 0.653715 0.32502067654996963 21.24 0.064 0.801 0.128 "" "" 1.617 0.091
"Gaia EDR3 5697428981791461760" 0.170035 -0.007528 119.57385269584 -25.91595929975 "" "" "" "" "" "" 21.098726 0.031853 1.111418 0.4851933307878417 21.255 0.071 1.084 0.133 "" "" 1.702 0.077
"Gaia EDR3 5601351147496298496" 0.097891 -0.119002 119.49374618983 -26.02751569028 "" "" "" "" "" "" 21.11772 0.030587 2.084162 0.283143274751494 21.417 0.072 1.091 0.139 "" "" 2.017 0.083
"Gaia EDR3 5601348914113305728" 0.048294 -0.200693 119.43858909291 -26.10923700429 "" "" "" "" "" "" 20.944494 0.01569 1.544645 0.26920104846192555 20.798 0.319 1.478 0.361 "" "" 1.257 0.308
"Gaia EDR3 5602100017988133632" -0.035932 -0.152597 119.34480767625 -26.06114539444 "" "" "" "" "" "" 20.992552 0.013135 1.043827 0.28960957797869874 21.316 0.09 1.02 0.136 "" "" 1.823 0.097
"Gaia EDR3 5601347471004279040" 0.193109 -0.157832 119.59978072808 -26.06622793227 "" "" "" "" "" "" 20.990019 0.016873 1.375576 0.4478769966073274 21.565 0.088 0.841 0.163 "" "" 2.208 0.102
"Gaia EDR3 5602103144725107072" 0.029273 -0.049766 119.4173644562 -25.95831625723 "" "" "" "" "" "" 21.023968 0.018169 1.031677 0.26695190536873864 21.322 0.087 1.355 0.179 "" "" 1.82 0.093
"Gaia EDR3 5602105859144173824" -0.106883 -0.003528 119.26597737828 -25.91203394247 "" "" "" "" "" "" 21.055786 0.016032 1.135956 0.2719976508593411 21.216 0.083 1.187 0.173 "" "" 1.641 0.09
"Gaia EDR3 5602105756064957440" -0.102278 -0.022588 119.271078786 -25.93109824577 "" "" "" "" "" "" 21.060036 0.027697 0.974232 0.38471790392572064 21.322 0.086 1.59 0.199 -0.659 0.442 1.75 0.086
"Gaia EDR3 5601342935518926720" -0.00552 -0.229547 119.37865773401 -26.13810084645 "" "" "" "" "" "" 21.077068 0.017144 0.98716 0.2554836677558861 21.256 0.075 1.581 0.197 "" "" 1.838 0.095
"Gaia EDR3 5602096135337736192" -0.237356 -0.214675 119.12044705712 -26.12298976232 "" "" "" "" "" "" 21.054312 0.021793 0.901121 0.35812948386023735 21.169 0.064 0.921 0.141 "" "" 1.524 0.073
"Gaia EDR3 5698186785813177088" 0.176064 0.212567 119.58019209533 -25.69585631993 "" "" "" "" "" "" 20.996744 0.015708 1.00812 0.32075194356075226 21.531 0.282 0.707 0.317 "" "" 1.987 0.272
"Gaia EDR3 5601349738747062400" 0.062219 -0.144774 119.4540628886 -26.05331136494 "" "" "" "" "" "" 21.123276 0.021183 1.049259 0.2908699840702027 21.365 0.237 0.656 0.28 "" "" 1.74 0.229
"Gaia EDR3 5698197299893195648" -0.038826 0.160099 119.34170075534 -25.74844914777 "" "" "" "" "" "" 20.988573 0.011787 0.995108 0.28553021877202417 21.277 0.064 1.04 0.126 "" "" 1.709 0.07
"Gaia EDR3 5601347952040348288" 0.043007 -0.242883 119.43271857042 -26.15142967323 "" "" "" "" "" "" 21.085123 0.024286 0.963602 0.4957009385879756 21.11 0.083 1.553 0.256 "" "" 1.482 0.114
"Gaia EDR3 5602119156363132160" -0.182115 0.0883 119.18249423951 -25.82011427912 "" "" "" "" "" "" 20.944056 0.015496 1.254435 0.1999509376822224 21.235 0.074 0.988 0.112 "" "" 1.66 0.079
"Gaia EDR3 5602099021556409216" -0.231226 -0.106447 119.1275119382 -26.01477376659 "" "" "" "" "" "" 21.084574 0.024906 1.227493 0.45357846681803576 21.266 0.079 1.04 0.156 "" "" 1.706 0.09
"Gaia EDR3 5601345649937841792" 0.219407 -0.236066 119.62921955176 -26.14441510101 "" "" "" "" "" "" 20.9254 0.015829 1.336508 0.2058672642383922 21.367 0.077 0.655 0.127 "" "" 1.788 0.092
"Gaia EDR3 5602094382991709952" -0.111589 -0.20614 119.26053157014 -26.11464150847 "" "" "" "" "" "" 21.08617 0.019063 1.524849 0.3577042355703941 21.368 0.084 1.106 0.193 "" "" 1.862 0.095
"Gaia EDR3 5602104072437744256" 0.049816 0.0314 119.44017469806 -25.87714367051 "" "" "" "" "" "" 21.09835 0.020173 0.548683 0.42616687186241964 21.719 0.142 1.477 0.315 "" "" 2.172 0.141
"Gaia EDR3 5602119122003026560" -0.156507 0.091484 119.21094607713 -25.81696714413 "" "" "" "" "" "" 21.006693 0.01331 1.024527 0.25401761479472246 21.282 0.057 1.305 0.163 "" "" 1.781 0.072
"Gaia EDR3 5698181425694536704" 0.100429 0.089599 119.49637245037 -25.81891215006 "" "" "" "" "" "" 21.1338 0.033569 1.224249 0.316853241990673 21.263 0.066 1.157 0.147 "" "" 1.678 0.071
"Gaia EDR3 5602093901955366656" -0.048054 -0.190494 119.33129700024 -26.0990384895 "" "" "" "" "" "" 21.05633 0.017897 1.113733 0.2758373439003501 21.207 0.069 1.169 0.14 "" "" 1.639 0.083
"Gaia EDR3 5601350047984663808" 0.139426 -0.155331 119.5400162579 -26.06380300904 "" "" "" "" "" "" 21.158037 0.035918 0.499357 0.3454813609458548 21.416 0.068 0.863 0.168 "" "" 1.919 0.082
"Gaia EDR3 5601347574083318272" 0.19883 -0.135172 119.60610712998 -26.04355864039 "" "" "" "" "" "" 21.081968 0.018986 1.414215 0.24779964554655845 21.469 0.08 1.017 0.188 "" "" 2.036 0.095
"Gaia EDR3 5601349704386929792" 0.053212 -0.158692 119.44404397131 -26.06723386158 "" "" "" "" "" "" 21.205204 0.028188 0.758869 0.4298678164947918 21.26 0.066 0.947 0.132 "" "" 1.662 0.079
"Gaia EDR3 5601350047984235008" 0.147106 -0.159913 119.54857209002 -26.06837545415 "" "" "" "" "" "" 21.120998 0.023109 0.955156 0.5254063004799238 21.669 0.112 0.949 0.289 "" "" 2.138 0.116
"Gaia EDR3 5698180051304594560" 0.157823 0.023462 119.56022921027 -25.88498695396 "" "" "" "" "" "" 21.033623 0.021718 0.78274 0.2658161697583501 21.354 0.067 1.119 0.166 "" "" 1.869 0.082
"Gaia EDR3 5601350803898906752" 0.164312 -0.109864 119.56764919402 -26.01830399512 "" "" "" "" "" "" 21.086245 0.024642 1.010864 0.3297952028274517 21.618 0.097 0.946 0.231 "" "" 2.161 0.106
"Gaia EDR3 5602103041646180608" 0.02864 -0.056255 119.41666144887 -25.96480539855 "" "" "" "" "" "" 21.17147 0.028577 0.684029 0.8014997577323402 21.494 0.085 1.024 0.217 "" "" 1.899 0.086
"Gaia EDR3 5601348329997745664" 0.112424 -0.211224 119.51001680524 -26.11972455291 "" "" "" "" "" "" 21.08371 0.02719 1.044306 0.41969972727415494 21.398 0.084 0.83 0.15 "" "" 1.874 0.097
"Gaia EDR3 5602107199174254592" -0.009078 0.045097 119.37471807272 -25.86345714241 "" "" "" "" "" "" 21.09122 0.02508 0.585697 0.2738397614609682 21.289 0.091 0.671 0.136 0.071 0.307 1.58 0.104
"Gaia EDR3 5602117678894036736" -0.194999 0.016293 119.16804939145 -25.89209996621 "" "" "" "" "" "" 21.003319 0.016766 0.662716 0.3559054621623557 21.319 0.075 1.118 0.119 "" "" 1.795 0.081
"Gaia EDR3 5602105446827320448" -0.126617 -0.02154 119.2440162869 -25.93002636404 "" "" "" "" "" "" 21.026402 0.021121 1.294825 0.275170322209718 21.207 0.075 1.208 0.159 "" "" 1.607 0.086
"Gaia EDR3 5602125611704652800" -0.190632 0.235466 119.17329530233 -25.67293454123 "" "" "" "" "" "" 20.919909 0.009902 1.128639 0.1805295939977709 21.189 0.077 1.121 0.131 "" "" 1.576 0.082
"Gaia EDR3 5602101151859837312" -0.096356 -0.122009 119.2775733605 -26.0305242864 "" "" "" "" "" "" 21.048222 0.014016 0.739626 0.18451781123783145 21.066 0.103 1.29 0.151 "" "" 1.466 0.108
"Gaia EDR3 5602123588768942208" -0.24311 0.181031 119.11494509599 -25.72727389349 "" "" "" "" "" "" 20.930138 0.01217 1.119055 0.2374397257937264 21.254 0.049 1.042 0.129 "" "" 1.661 0.066
"Gaia EDR3 5602124447762392064" -0.139223 0.185538 119.23026997244 -25.72293438312 "" "" "" "" "" "" 21.005423 0.022435 0.819836 0.3301638867259713 21.178 0.07 1.102 0.135 "" "" 1.544 0.08
"Gaia EDR3 5602101358019106304" -0.027531 -0.105418 119.35417133656 -26.01396865199 "" "" "" "" "" "" 21.091715 0.021175 1.513761 0.5287316510111723 21.17 0.093 0.885 0.14 "" "" 1.484 0.101
"Gaia EDR3 5601347367924711296" 0.189197 -0.174456 119.59545613945 -26.08285801065 "" "" "" "" "" "" 21.073814 0.015907 1.065905 0.2962863639268605 21.564 0.083 1.249 0.205 "" "" 2.181 0.095
"Gaia EDR3 5698184999106936320" -0.004613 0.10848 119.37968318687 -25.8000737663 "" "" "" "" "" "" 21.046797 0.014851 0.659805 0.28515683449288043 21.231 0.073 0.916 0.116 "" "" 1.596 0.087
"Gaia EDR3 5698183006242265472" 0.148699 0.113624 119.54996137485 -25.79483694477 "" "" "" "" "" "" 21.098494 0.023492 0.622572 0.4205483254086265 21.491 0.105 0.918 0.189 "" "" 1.922 0.108
