EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP V eV BV eBV UB eUB VI eVI
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.014 0.123 1.152 0.336 "" "" 1.914 0.134
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.763 0.098 1.283 0.231 "" "" 1.587 0.11
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.306 0.089 -0.405 0.149 "" "" 1.994 0.103
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.29 0.466 0.092 0.707 "" "" 0.031 0.446
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.912 0.087 -0.046 0.55 "" "" 1.659 0.114
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.0 0.481 1.606 0.584 "" "" -0.221 0.457
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.099 0.111 1.109 0.312 "" "" 1.972 0.121
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.944 0.095 0.624 0.217 "" "" 1.69 0.115
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.309 0.138 -0.147 0.207 "" "" 1.911 0.156
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.48 0.156 -0.076 0.28 "" "" 2.195 0.16
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.278 0.113 -0.392 0.418 "" "" 2.022 0.128
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.719 0.036 1.13 0.051 0.494 0.052 1.138 0.057
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.145 0.165 0.872 0.201 -0.129 0.139 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.969 0.021 0.87 0.042 0.961 0.062 1.276 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.472 0.023 0.995 0.041 0.244 0.077 1.316 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.354 0.047 2.195 0.15 "" "" 1.427 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.71 0.158 0.861 0.253 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.326 0.043 1.394 0.075 0.354 0.099 1.538 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.742 0.021 1.315 0.05 "" "" 1.354 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.275 0.079 1.483 0.108 "" "" 2.17 0.078
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.877 0.028 1.019 0.043 0.178 0.057 1.477 0.041
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.752 0.024 1.516 0.046 "" "" 2.113 0.041
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.696 0.055 1.522 0.073 0.478 0.108 1.46 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.746 0.04 1.195 0.059 0.201 0.075 1.345 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.837 0.078 -0.351 0.094 0.531 0.076 1.783 0.084
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.032 0.048 1.753 0.075 "" "" 1.848 0.058
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.914 0.045 1.308 0.08 0.406 0.1 1.354 0.055
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.416 0.039 1.303 0.059 0.307 0.069 1.19 0.047
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.834 0.058 1.476 0.073 0.81 0.102 1.528 0.067
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.06 0.033 1.021 0.048 0.337 0.077 1.514 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.089 0.028 1.075 0.05 0.363 0.09 1.438 0.048
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.696 0.023 1.483 0.047 1.08 0.093 1.949 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.933 0.036 0.413 0.047 0.087 0.041 0.844 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.387 0.03 1.112 0.052 0.234 0.101 1.624 0.043
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.127 0.056 1.491 0.083 "" "" 1.671 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.3 0.052 1.695 0.095 "" "" 2.055 0.06
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.383 0.052 1.243 0.085 0.491 0.147 1.528 0.058
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.43 0.018 1.306 0.038 "" "" 1.908 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.468 0.06 1.256 0.101 0.523 0.154 1.557 0.067
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.255 0.021 1.147 0.036 0.368 0.062 1.548 0.032
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.766 0.237 -0.433 0.274 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.623 0.027 1.102 0.056 0.198 0.125 1.467 0.048
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.496 0.055 1.113 0.086 0.48 0.109 1.319 0.062
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.378 0.038 0.464 0.165 0.937 0.28 2.465 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.38 0.054 1.406 0.089 "" "" 1.593 0.063
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.02 0.04 1.032 0.056 0.544 0.067 1.404 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.762 0.024 0.973 0.057 0.331 0.133 1.292 0.047
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.531 0.056 1.421 0.081 "" "" 1.885 0.065
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.835 0.033 1.227 0.088 0.611 0.228 1.636 0.056
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.86 0.272 -0.2 0.299 "" "" 0.237 0.471
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.901 0.031 1.04 0.075 "" "" 1.647 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.48 0.05 1.568 0.09 "" "" 1.803 0.058
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.775 0.021 1.057 0.034 0.444 0.039 1.377 0.037
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.967 0.066 1.509 0.101 "" "" 1.741 0.072
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.467 0.021 0.727 0.03 0.248 0.028 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.749 0.049 1.624 0.066 "" "" 1.535 0.061
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.043 0.051 1.705 0.109 "" "" 1.769 0.059
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.03 0.037 1.355 0.131 "" "" 1.512 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.532 0.094 -0.149 0.168 "" "" 2.05 0.223
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.045 0.033 1.465 0.089 "" "" 1.637 0.062
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.217 0.06 1.8 0.162 "" "" 1.783 0.065
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.13 0.056 1.436 0.094 "" "" 1.791 0.066
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.993 0.07 1.623 0.112 "" "" 1.596 0.079
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.392 0.036 0.919 0.092 "" "" 2.01 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.984 0.063 1.465 0.113 "" "" 1.471 0.076
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.024 0.06 1.446 0.109 -0.058 0.191 1.486 0.066
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.189 0.05 2.785 0.162 "" "" 1.3 0.056
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.932 0.05 1.131 0.076 0.361 0.108 1.429 0.058
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.348 0.026 1.329 0.049 "" "" 1.682 0.039
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.708 0.066 1.251 0.1 "" "" 1.384 0.076
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.329 0.076 1.777 0.193 "" "" 1.716 0.081
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.519 0.035 1.614 0.104 "" "" 2.435 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.212 0.063 1.378 0.102 "" "" 1.59 0.069
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.388 0.045 1.264 0.089 "" "" 1.768 0.05
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.312 0.073 1.539 0.115 "" "" 1.738 0.078
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.335 0.08 1.313 0.118 "" "" 1.703 0.083
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.276 0.04 1.068 0.073 "" "" 1.481 0.056
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.354 0.067 1.932 0.164 "" "" 1.712 0.074
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.738 0.081 -0.306 0.14 "" "" 1.602 0.119
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.286 0.031 1.148 0.054 "" "" 1.52 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.483 0.04 1.568 0.122 "" "" 2.011 0.055
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.462 0.034 1.269 0.096 "" "" 1.869 0.05
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.282 0.396 -0.332 0.513 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.698 0.023 1.243 0.059 0.29 0.114 1.433 0.053
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.398 0.027 1.117 0.041 0.256 0.047 1.319 0.035
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.437 0.05 1.071 0.08 "" "" 1.527 0.066
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.498 0.064 1.174 0.109 "" "" 1.65 0.069
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.378 0.063 1.426 0.184 "" "" 1.42 0.07
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.338 0.029 1.154 0.045 0.536 0.099 1.584 0.04
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.571 0.072 1.589 0.14 "" "" 1.732 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.718 0.034 1.533 0.109 "" "" 2.235 0.052
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.849 0.079 1.177 0.121 "" "" 2.002 0.081
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.151 0.028 1.209 0.053 "" "" 1.416 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.66 0.039 1.302 0.104 "" "" 1.793 0.049
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.067 0.059 1.408 0.082 0.198 0.104 1.324 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.607 0.03 1.152 0.082 "" "" 1.726 0.089
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.546 0.067 1.517 0.123 "" "" 1.536 0.072
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.468 0.039 1.203 0.064 0.623 0.085 1.558 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.656 0.043 1.214 0.089 "" "" 1.509 0.063
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.788 0.07 1.506 0.129 "" "" 1.734 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.758 0.088 1.32 0.146 "" "" 1.592 0.09
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.199 0.025 1.355 0.065 "" "" 1.593 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.847 0.04 1.047 0.08 "" "" 1.696 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.18 0.022 1.51 0.054 0.796 0.099 1.86 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.827 0.067 1.327 0.137 "" "" 1.53 0.078
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.739 0.053 1.343 0.085 0.066 0.148 1.437 0.063
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.896 0.039 1.217 0.114 -0.248 0.422 1.551 0.065
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.122 0.102 1.616 0.229 "" "" 1.882 0.107
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.065 0.052 1.991 0.083 0.914 0.23 1.994 0.062
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.378 0.069 1.491 0.12 "" "" 1.676 0.073
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.079 0.06 0.799 0.196 "" "" 1.682 0.088
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.299 0.07 1.56 0.117 "" "" 1.484 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.051 0.094 1.432 0.184 "" "" 1.587 0.097
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.14 0.059 0.947 0.225 "" "" 1.692 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.01 0.058 1.354 0.144 "" "" 1.481 0.082
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.719 0.069 1.658 0.132 "" "" 2.046 0.074
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.649 0.076 -0.138 0.114 "" "" 1.82 0.103
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.206 0.079 0.691 0.153 "" "" 1.531 0.099
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.32 0.171 -0.219 0.305 "" "" 2.708 0.17
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.478 0.057 1.624 0.085 "" "" 1.694 0.063
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 18.9 0.033 1.588 0.061 "" "" 2.244 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.606 0.03 1.264 0.091 "" "" 1.632 0.055
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.424 0.06 0.993 0.226 "" "" 1.751 0.083
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.432 0.083 1.129 0.309 "" "" 1.723 0.103
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.29 0.386 -0.116 0.44 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.717 0.051 -0.09 0.099 "" "" 1.675 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.334 0.064 1.388 0.111 "" "" 1.612 0.073
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.032 0.037 1.427 0.117 "" "" 1.791 0.056
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.728 0.094 0.137 0.164 "" "" 1.816 0.107
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.735 0.093 0.697 0.197 "" "" 1.942 0.104
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.641 0.071 -0.364 0.319 "" "" 1.664 0.086
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.521 0.101 0.724 0.427 "" "" 1.555 0.116
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.38 0.577 2.537 0.705 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.966 0.246 0.304 0.321 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.127 0.127 -0.46 0.249 "" "" 2.193 0.134
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.458 0.105 1.449 0.625 "" "" 1.481 0.118
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.949 0.06 1.492 0.107 "" "" 1.462 0.066
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.017 0.125 -0.015 0.173 "" "" 1.948 0.131
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.865 0.068 1.458 0.141 "" "" 1.588 0.074
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.535 0.1 1.348 0.234 "" "" 1.584 0.109
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.832 0.126 0.919 0.221 "" "" 1.865 0.131
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.879 0.126 0.489 0.63 "" "" 1.886 0.136
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.736 0.097 0.991 0.17 "" "" 1.747 0.117
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.041 0.164 -0.075 0.27 "" "" 1.87 0.167
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 19.303 0.057 1.565 0.081 "" "" 1.593 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.042 0.567 0.578 0.656 "" "" "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.762 0.105 0.872 0.192 "" "" 1.562 0.124
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.039 0.121 1.816 0.495 "" "" 1.983 0.13
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.68 0.472 1.658 0.596 "" "" 1.457 0.451
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 21.877 0.089 1.362 0.444 "" "" 1.727 0.127
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.313 0.14 0.22 0.263 "" "" 2.086 0.147
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.434 0.497 1.764 0.769 "" "" 0.198 0.472
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.319 0.15 0.953 0.336 "" "" 2.046 0.15
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.105 0.126 0.658 0.248 "" "" 1.755 0.14
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.042 0.029 1.343 0.076 -0.258 0.148 1.572 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.589 0.193 0.147 0.653 "" "" 2.116 0.19
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 22.114 0.15 1.008 0.317 "" "" 1.562 0.175
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.666 0.018 1.021 0.043 0.112 0.059 1.206 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.159 0.021 0.434 0.033 0.051 0.031 -0.054 0.033
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.012 0.042 1.024 0.06 0.393 0.061 1.092 0.056
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.221 0.03 0.884 0.047 -0.042 0.055 0.699 0.054
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.564 0.026 0.548 0.039 0.678 0.042 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.557 0.05 0.848 0.064 0.338 0.05 1.238 0.055
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 13.777 0.046 2.139 0.061 1.241 0.056 2.747 0.064
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.658 0.025 0.709 0.033 0.441 0.035 1.009 0.031
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.195 0.032 0.724 0.037 0.235 0.035 0.974 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.229 0.023 0.755 0.031 0.198 0.034 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.075 0.028 0.796 0.06 1.515 0.112 1.1 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.309 0.024 0.657 0.043 0.276 0.05 0.886 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.405 0.033 0.759 0.048 -0.133 0.042 0.793 0.041
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.478 0.028 0.855 0.048 -0.048 0.047 0.999 0.043
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.51 0.026 0.642 0.036 0.304 0.035 1.042 0.033
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.333 0.05 0.893 0.073 0.411 0.065 1.212 0.054
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.743 0.024 0.792 0.034 0.11 0.03 1.143 0.04
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.816 0.022 0.854 0.034 0.177 0.04 1.137 0.038
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.856 0.021 0.961 0.049 0.085 0.061 1.194 0.05
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 14.971 0.05 2.886 0.112 -0.084 0.134 0.559 0.071
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.367 0.019 2.153 0.031 1.261 0.043 2.726 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.84 0.041 0.981 0.053 0.106 0.048 0.915 0.057
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.14 0.02 0.658 0.029 0.102 0.028 1.134 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.955 0.041 1.022 0.059 0.245 0.058 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.916 0.035 0.826 0.044 1.674 0.238 0.962 0.04
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.029 0.022 1.086 0.056 0.095 0.067 1.153 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.151 0.018 0.816 0.036 0.275 0.046 0.224 0.12
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.328 0.023 0.616 0.029 0.333 0.029 1.122 0.042
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.2 0.159 -0.174 0.201 -0.178 0.169 "" ""
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.805 0.032 2.202 0.052 0.712 0.062 3.743 0.056
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.321 0.022 0.854 0.029 0.265 0.033 1.372 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.182 0.026 1.037 0.037 0.255 0.038 1.265 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.021 0.026 1.523 0.051 0.889 0.062 1.832 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.415 0.038 0.194 0.059 1.295 0.069 1.318 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.29 0.017 1.278 0.036 0.27 0.051 1.35 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.947 0.041 2.791 0.098 0.344 0.173 0.945 0.061
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 15.64 0.028 2.113 0.04 1.11 0.044 2.46 0.08
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.388 0.031 1.069 0.065 1.551 0.226 1.085 0.049
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.488 0.019 1.017 0.03 0.398 0.037 1.369 0.035
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.526 0.033 0.753 0.047 0.496 0.053 1.086 0.041
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.296 0.025 1.421 0.033 0.911 0.031 2.543 0.039
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.555 0.036 0.91 0.069 0.392 0.09 1.129 0.052
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.586 0.019 1.096 0.044 0.596 0.062 1.161 0.04
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.034 0.044 0.531 0.372 -0.476 0.589 1.924 0.059
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.515 0.034 1.42 0.049 1.001 0.055 1.847 0.043
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.809 0.022 1.028 0.047 0.175 0.061 1.156 0.046
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.672 0.02 1.0 0.03 0.857 0.037 1.147 0.03
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.828 0.024 1.007 0.034 0.254 0.037 1.478 0.038
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 20.87 0.055 1.075 0.106 "" "" 1.624 0.072
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.587 0.024 1.503 0.037 1.267 0.045 1.821 0.036
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.798 0.045 1.113 0.057 0.338 0.056 1.138 0.057
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.035 0.018 0.986 0.031 0.406 0.044 1.334 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.147 0.035 0.886 0.043 0.249 0.039 1.387 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.944 0.042 1.435 0.051 0.861 0.054 1.896 0.047
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.089 0.04 0.886 0.054 0.48 0.056 1.293 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.056 0.04 1.036 0.052 0.418 0.051 1.353 0.045
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.936 0.034 1.03 0.061 1.709 0.092 1.203 0.043
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.07 0.042 1.076 0.06 0.304 0.065 1.232 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.116 0.025 1.303 0.049 0.121 0.069 1.397 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.22 0.014 1.041 0.044 0.233 0.06 1.27 0.034
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.114 0.04 0.97 0.059 0.324 0.062 1.06 0.052
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 16.974 0.041 1.834 0.058 1.315 0.08 2.148 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.346 0.015 0.867 0.03 0.246 0.043 1.295 0.023
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.331 0.019 1.064 0.037 0.418 0.049 1.34 0.035
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.294 0.043 1.133 0.057 0.377 0.06 1.483 0.049
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.248 0.04 1.203 0.058 0.101 0.062 1.21 0.051
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.377 0.025 1.044 0.05 0.186 0.064 1.173 0.044
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.297 0.027 0.944 0.04 0.427 0.045 1.236 0.029
"" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 17.494 0.021 0.979 0.033 0.27 0.037 1.381 0.036
