# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5601175771085747072" 18.47100 0.22800 1.09225 0.11134 0.86656 0.10328 0.51
"Gaia EDR3 5601175599287043712" 18.58100 0.34000 1.08620 0.11452 0.86167 0.10491 0.52
"Gaia EDR3 5601927252922955776" 18.62400 0.31000 1.08343 0.11596 0.86069 0.10573 0.51
"Gaia EDR3 5601174327976672896" 18.67200 0.33800 1.08207 0.11693 0.85980 0.10617 0.51
"Gaia EDR3 5601924267935468288" 18.71700 0.36200 1.08023 0.11848 0.85812 0.10697 0.51
"Gaia EDR3 5601175500517459456" 18.71900 0.33000 1.08016 0.11843 0.85825 0.10707 0.51
"Gaia EDR3 5601199273147182848" 18.74700 0.28400 1.07933 0.11910 0.85805 0.10685 0.51
"Gaia EDR3 5601926497008673024" 18.79800 0.32300 1.07711 0.12093 0.85715 0.10831 0.51
"Gaia EDR3 5601175431798587776" 18.82600 0.26000 1.07624 0.12175 0.85640 0.10852 0.50
"Gaia EDR3 5601924577173066368" 18.87900 0.17300 1.07458 0.12297 0.85606 0.10891 0.50
"Gaia EDR3 5601173881300099712" 18.97300 0.79800 1.07485 0.12322 0.85661 0.10921 0.51
"Gaia EDR3 5601926806246504192" 19.03900 0.40100 1.07327 0.12443 0.85567 0.10942 0.50
"Gaia EDR3 5601924538503410560" 19.04800 0.34900 1.07312 0.12449 0.85557 0.10957 0.50
"Gaia EDR3 5601924474080964480" 19.10700 0.35600 1.07285 0.12479 0.85564 0.10953 0.50
"Gaia EDR3 5601175496207833216" 19.11500 0.65200 1.07355 0.12452 0.85596 0.10941 0.51
"Gaia EDR3 5601173846940651008" 19.18500 0.29100 1.07241 0.12533 0.85516 0.10975 0.50
"Gaia EDR3 5601175186977785216" 19.26600 0.57700 1.07260 0.12545 0.85582 0.10976 0.50
"Gaia EDR3 5601924852037833216" 19.27900 0.66400 1.07274 0.12543 0.85580 0.10954 0.50
"Gaia EDR3 5601199238787466752" 19.29400 0.32400 1.07219 0.12560 0.85528 0.10973 0.50
"Gaia EDR3 5601175805445486976" 19.33400 0.36200 1.07222 0.12563 0.85528 0.10973 0.50
"Gaia EDR3 5601173846940338304" 19.34500 0.23100 1.07210 0.12569 0.85517 0.10974 0.49
"Gaia EDR3 5601175328709878272" 19.43500 0.36500 1.07215 0.12577 0.85528 0.10973 0.50
"Gaia EDR3 5601930482738678016" 19.44100 0.45400 1.07224 0.12566 0.85554 0.10957 0.50
"Gaia EDR3 5601175741036230272" 19.44600 0.40700 1.07223 0.12565 0.85541 0.10972 0.50
"Gaia EDR3 5601930452674309376" 19.46100 0.27700 1.07206 0.12583 0.85516 0.10975 0.50
"Gaia EDR3 5601175427488346368" 19.46400 0.50600 1.07230 0.12563 0.85558 0.10959 0.50
"Gaia EDR3 5601172678709166720" 19.49100 0.25900 1.07205 0.12583 0.85517 0.10974 0.50
"Gaia EDR3 5601929181364838272" 19.53600 0.19100 1.07203 0.12582 0.85517 0.10974 0.49
"Gaia EDR3 5601926600088055552" 19.61700 0.51300 1.07218 0.12580 0.85554 0.10957 0.50
