
# Thu 12:03:58 15-Feb-2018
# List of observations files:
#		daom_rup41.obs
# Config:	noche.cfg
# Parameters:	noche_all.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
#
id              x        y      V     eV      BV     eBV       UB    eUB      VI     eVI
23874      1844.08 4073.76 17.999  0.123   0.350   0.190   0.016   0.194   -2.216  0.120  
23875      1109.22 368.616 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23876      2040.68 169.327 21.679  0.091   0.228   0.123   INDEF   INDEF   2.081   0.096  
23877      2791.03 2923.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23878      655.212 3375.17 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23879      2647.54 3250.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23880      2594.40 424.118 21.318  0.083   1.327   0.219   INDEF   INDEF   1.793   0.095  
23881      3913.25 3959.08 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23882      3769.58 2667.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23883      3376.85 3759.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23884      832.956 945.711 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23885      2056.84 432.944 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23886      2670.78 490.044 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23887      516.019 1375.51 21.306  0.095   0.858   0.141   INDEF   INDEF   1.711   0.098  
23888      2651.15 2430.29 21.436  0.082   0.780   0.135   INDEF   INDEF   1.898   0.088  
23889      2636.67 115.792 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23890      1518.10 1282.05 21.550  0.069   0.886   0.160   INDEF   INDEF   2.065   0.076  
23891      803.667 1455.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23892      2103.16 1001.64 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23893      1080.58 2190.29 21.355  0.086   0.885   0.137   -0.892  0.415   1.815   0.096  
23894      2732.50 1246.91 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23895      951.209 3955.69 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23896      2518.31 639.354 21.307  0.067   0.889   0.137   INDEF   INDEF   1.739   0.080  
23897      718.746 2155.60 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23898      2237.93 1894.30 21.267  0.068   0.962   0.121   INDEF   INDEF   1.731   0.087  
23899      525.967 3201.56 21.383  0.092   0.814   0.158   INDEF   INDEF   1.820   0.099  
23900      1653.92 810.421 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23901      3953.04 1736.48 21.225  0.059   0.711   0.107   INDEF   INDEF   1.537   0.067  
23902      3180.88 1042.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23903      1270.93 1897.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23904      3397.60 2044.66 21.290  0.059   1.040   0.145   INDEF   INDEF   1.702   0.066  
23905      2690.24 328.780 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23906      3025.79 2980.65 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23907      2851.61 2147.46 21.255  0.074   1.078   0.154   INDEF   INDEF   1.669   0.084  
23908      2905.06 870.312 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23909      698.793 3330.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23910      2997.80 288.800 18.774  0.168   0.428   0.266   INDEF   INDEF   -1.329  0.167  
23911      1080.18 2842.27 21.268  0.078   1.040   0.119   INDEF   INDEF   1.719   0.085  
23912      1076.15 3940.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23913      428.780 7.321   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23914      3142.97 2380.68 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23915      544.934 3214.82 21.500  0.075   0.652   0.141   INDEF   INDEF   1.892   0.076  
23916      3979.47 368.640 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23917      1709.06 2731.86 21.369  0.071   1.172   0.156   INDEF   INDEF   1.818   0.077  
23918      1398.21 3083.78 21.346  0.085   1.055   0.156   INDEF   INDEF   1.771   0.089  
23919      985.881 1996.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23920      1755.52 3809.28 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23921      3042.32 1932.88 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23922      699.077 2505.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23923      667.016 3352.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23924      2329.35 80.301  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23925      2794.17 1760.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23926      106.760 177.020 21.698  0.118   -0.038  0.143   INDEF   INDEF   1.879   0.120  
23927      3764.86 474.188 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23928      196.534 1190.19 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23929      2352.14 2614.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23930      1976.20 1023.44 21.304  0.065   1.285   0.162   INDEF   INDEF   1.795   0.079  
23931      2663.08 2607.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23932      2746.24 132.492 22.010  0.086   -4.075  0.303   INDEF   INDEF   2.315   0.096  
23933      1058.70 2772.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23934      899.961 1594.82 21.708  0.079   0.581   0.152   INDEF   INDEF   2.207   0.084  
23935      1391.62 2525.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23936      3298.55 3240.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23937      707.642 3919.67 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23938      1249.96 1244.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23939      1095.07 3941.30 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23940      2538.95 921.196 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23941      3212.06 2413.02 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23942      606.701 575.091 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23943      2480.67 413.374 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23944      2533.18 3651.61 21.198  0.056   0.827   0.115   INDEF   INDEF   1.468   0.071  
23945      1195.15 2825.00 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23946      1510.22 465.923 21.678  0.112   0.291   0.617   INDEF   INDEF   2.113   0.116  
23947      2465.01 1551.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23948      2801.16 3790.02 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23949      1510.39 1268.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23950      558.650 308.658 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23951      2159.74 512.090 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23952      1177.60 1307.99 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23953      447.979 1847.30 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23954      649.569 3502.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23955      1643.79 2511.64 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23956      519.687 1325.52 21.410  0.070   1.096   0.168   INDEF   INDEF   1.864   0.078  
23957      3509.40 3321.77 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23958      2983.26 3165.97 21.239  0.062   1.040   0.131   INDEF   INDEF   1.607   0.065  
23959      992.722 2822.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23960      531.574 1807.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23961      1332.02 4052.04 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23962      742.108 2111.20 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23963      2706.60 2128.65 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23964      3673.45 3851.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23965      1060.32 3758.05 20.744  0.142   0.554   0.179   INDEF   INDEF   0.829   0.141  
23966      1186.38 1835.09 21.305  0.072   0.793   0.124   INDEF   INDEF   1.677   0.085  
23967      3514.65 3157.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23968      2909.12 32.241  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23969      840.821 2619.05 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23970      814.107 957.973 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23971      3439.16 1936.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23972      1506.84 985.714 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23973      2577.57 2352.77 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23974      1238.92 2575.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23975      1945.08 3796.21 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23976      2019.05 3376.67 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23977      1170.08 822.901 22.385  0.162   -0.559  0.184   INDEF   INDEF   2.655   0.160  
23978      1827.43 3442.61 21.299  0.054   0.852   0.107   INDEF   INDEF   1.665   0.059  
23979      361.250 290.175 21.403  0.092   1.026   0.155   INDEF   INDEF   1.866   0.098  
23980      739.929 3996.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23981      474.344 401.570 21.665  0.099   -0.077  0.201   -3.158  0.548   1.996   0.105  
23982      2766.68 784.749 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23983      2427.90 1191.20 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23984      1581.56 2948.79 23.433  0.494   -1.487  0.536   INDEF   INDEF   3.691   0.468  
23985      3774.92 2791.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23986      3971.79 4002.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23987      3708.94 399.330 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23988      758.604 2840.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23989      3342.34 3483.49 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23990      1909.57 338.558 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23991      3764.35 2431.72 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23992      836.154 697.226 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23993      477.427 1897.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23994      548.254 2285.50 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23995      3396.82 1967.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23996      112.179 980.152 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23997      135.665 143.452 21.522  0.088   0.954   0.182   INDEF   INDEF   1.974   0.093  
23998      2556.08 1359.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
23999      3798.94 1526.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24000      1435.10 891.526 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24001      780.182 2197.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24002      3376.72 3997.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24003      3076.02 780.033 21.390  0.072   1.314   0.152   INDEF   INDEF   1.911   0.083  
24004      833.848 1704.35 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24005      2194.83 824.430 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24006      587.022 1112.68 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24007      1410.23 1368.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24008      894.752 4011.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24009      3425.94 1031.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24010      2243.53 3601.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24011      698.234 117.583 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24012      799.857 776.587 21.591  0.093   0.938   0.170   INDEF   INDEF   2.036   0.096  
24013      1351.67 132.443 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24014      3366.92 1804.18 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24015      3475.60 3270.42 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24016      477.685 176.308 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24017      1945.77 2599.54 21.278  0.073   1.196   0.153   INDEF   INDEF   1.659   0.077  
24018      3496.45 1611.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24019      3878.81 2367.88 21.231  0.053   0.965   0.118   INDEF   INDEF   1.532   0.074  
24020      449.151 539.821 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24021      2780.12 363.347 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24022      294.083 3462.60 21.376  0.074   1.042   0.134   INDEF   INDEF   1.788   0.078  
24023      179.432 1980.12 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24024      3825.19 1034.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24025      779.462 345.882 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24026      3619.23 687.528 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24027      3332.36 1291.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24028      2909.80 3397.81 21.326  0.061   0.928   0.117   INDEF   INDEF   1.707   0.067  
24029      2016.66 505.340 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24030      2025.82 3521.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24031      1147.82 2294.40 21.581  0.089   1.077   0.203   INDEF   INDEF   2.032   0.094  
24032      3451.46 1726.51 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24033      3457.56 3913.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24034      202.890 1979.17 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24035      3715.64 3224.93 21.424  0.062   0.919   0.138   INDEF   INDEF   1.824   0.067  
24036      3253.49 255.718 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24037      460.675 3399.01 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24038      756.035 617.239 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24039      2354.87 1661.72 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24040      3988.58 2660.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24041      2316.03 1745.87 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24042      698.296 1996.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24043      1064.20 2950.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24044      875.150 1861.22 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24045      3089.61 2310.77 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24046      2933.25 2729.67 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24047      1403.04 2933.07 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24048      578.500 1719.08 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24049      2070.62 1556.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24050      874.775 2461.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24051      2513.02 3912.09 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24052      1052.69 4086.34 21.449  0.066   0.982   0.161   INDEF   INDEF   1.868   0.072  
24053      1442.77 1766.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24054      1115.74 3294.68 21.824  0.101   0.996   0.223   INDEF   INDEF   2.304   0.105  
24055      3731.06 1831.99 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24056      728.385 2676.88 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24057      780.222 2726.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24058      1186.95 1505.31 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24059      3781.02 782.273 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24060      2517.59 2367.72 21.307  0.063   0.967   0.122   INDEF   INDEF   1.677   0.071  
24061      2544.68 3704.04 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24062      2961.65 3379.92 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24063      2738.91 3666.14 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24064      1646.86 1403.79 21.896  0.105   0.523   0.491   INDEF   INDEF   2.285   0.105  
24065      196.507 2737.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24066      2710.57 3359.58 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24067      2671.55 1384.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24068      3550.76 1462.96 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24069      1443.73 295.286 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24070      734.941 1626.40 21.387  0.071   1.015   0.146   INDEF   INDEF   1.855   0.086  
24071      269.060 809.804 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24072      491.621 1859.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24073      1955.57 1303.30 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24074      3436.25 1078.31 21.227  0.084   1.158   0.165   INDEF   INDEF   1.571   0.088  
24075      949.062 2220.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24076      2928.66 1130.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24077      978.112 522.624 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24078      891.607 3882.49 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24079      2251.59 1379.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24080      58.648  118.541 21.486  0.091   0.526   0.139   INDEF   INDEF   1.914   0.129  
24081      1665.12 4063.01 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24082      1410.20 1849.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24083      1003.12 1176.90 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24084      1700.66 508.888 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24085      3636.98 3339.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24086      3172.29 1886.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24087      679.132 3167.97 21.357  0.068   0.906   0.117   INDEF   INDEF   1.771   0.080  
24088      3589.84 942.869 21.330  0.070   1.076   0.153   INDEF   INDEF   1.687   0.073  
24089      3721.59 169.080 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24090      3978.86 1034.92 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24091      3140.06 2183.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24092      142.792 1711.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24093      1375.71 1139.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24094      3026.58 2502.87 21.336  0.060   1.113   0.143   INDEF   INDEF   1.714   0.067  
24095      751.548 2408.35 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24096      2418.91 1351.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24097      1451.31 369.152 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24098      228.921 247.064 21.832  0.086   -0.254  0.144   INDEF   INDEF   2.181   0.097  
24099      1876.64 3481.71 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24100      1772.26 1713.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24101      1712.20 2791.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24102      4077.06 2361.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24103      674.909 3407.24 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24104      3930.15 1419.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24105      2991.39 2482.00 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24106      1266.68 1774.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24107      638.840 1513.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24108      100.443 1118.66 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24109      2758.05 1713.94 21.421  0.091   1.226   0.185   INDEF   INDEF   1.863   0.099  
24110      406.155 2564.56 21.436  0.075   1.173   0.171   INDEF   INDEF   1.904   0.086  
24111      171.210 1286.99 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24112      3835.54 1825.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24113      3637.25 1931.45 21.619  0.087   1.192   0.200   INDEF   INDEF   2.044   0.090  
24114      2189.86 1662.83 21.433  0.102   1.295   0.198   INDEF   INDEF   1.846   0.106  
24115      2050.98 2644.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24116      65.337  3745.05 20.928  0.062   1.185   0.116   INDEF   INDEF   0.985   0.075  
24117      2109.89 3264.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24118      1485.13 3403.12 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24119      2403.69 3769.34 21.386  0.068   1.270   0.181   INDEF   INDEF   1.792   0.076  
24120      1206.09 1543.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24121      2563.94 154.474 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24122      2533.04 2832.89 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24123      594.431 1636.10 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24124      2184.73 1344.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24125      3940.76 2730.09 21.700  0.069   -4.025  0.190   INDEF   INDEF   1.915   0.068  
24126      3835.90 247.099 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24127      715.503 2271.70 21.324  0.063   1.333   0.147   INDEF   INDEF   1.780   0.078  
24128      3018.44 1542.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24129      3312.86 1380.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24130      3515.35 2163.14 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24131      3606.68 2576.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24132      674.699 2121.01 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24133      4091.03 2067.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24134      3840.43 525.869 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24135      384.788 839.840 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
24136      364.629 4032.80 21.014  0.059   1.317   0.129   INDEF   INDEF   0.999   0.085  
24137      3157.75 1936.42 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
