
# Tue 17:14:58 13-Feb-2018
# List of observations files:
#		daom_rup152.obs
# Config:	noche.cfg
# Parameters:	noche_all.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
#
id              x        y      V     eV      BV     eBV       UB    eUB      VI     eVI
22512      1412.58 126.024 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22513      454.689 4024.28 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22514      1906.96 1821.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22515      3111.99 1061.69 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22516      2999.15 2653.14 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22517      3833.53 377.665 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22518      2563.06 182.815 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22519      1048.45 819.292 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22520      2161.36 2039.87 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22521      904.927 1312.64 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22522      1468.87 3196.02 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22523      958.111 1881.79 21.849  0.117   0.973   0.209   INDEF   INDEF   1.423   0.128  
22524      312.433 3703.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22525      2401.24 3758.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22526      1546.43 347.316 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22527      1452.57 3107.07 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22528      2601.93 1922.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22529      3168.01 3881.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22530      1878.85 2767.64 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22531      3939.37 96.066  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22532      646.209 76.213  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22533      1766.03 1901.31 21.940  0.121   0.881   0.202   INDEF   INDEF   1.552   0.143  
22534      2795.12 762.352 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22535      991.065 904.485 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22536      819.329 3821.21 21.898  0.123   1.224   0.295   INDEF   INDEF   1.509   0.130  
22537      1239.26 1013.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22538      2616.93 2191.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22539      1585.31 1441.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22540      2251.08 1121.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22541      786.447 3373.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22542      2195.04 898.009 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22543      967.540 474.690 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22544      1903.20 311.613 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22545      2809.52 2928.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22546      1350.71 2182.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22547      2219.44 761.810 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22548      1769.94 121.449 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22549      851.635 79.747  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22550      1364.60 2264.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22551      3596.76 4039.58 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22552      286.019 1573.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22553      4098.96 2802.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22554      2821.99 2894.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22555      1991.27 1511.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22556      648.781 1478.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22557      927.075 3669.87 21.882  0.110   0.921   0.233   INDEF   INDEF   1.447   0.128  
22558      2250.75 3417.20 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22559      623.343 166.258 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22560      524.506 1918.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22561      3641.96 3812.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22562      2510.41 753.798 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22563      1575.80 3128.11 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22564      2659.77 1840.51 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22565      3489.37 2050.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22566      1666.42 1394.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22567      3351.48 3867.87 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22568      2944.02 3323.65 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22569      1162.87 2777.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22570      302.228 3429.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22571      816.962 314.167 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22572      2279.07 3754.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22573      1996.98 1412.21 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22574      1595.06 1192.34 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22575      3113.08 293.914 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22576      698.502 2075.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22577      1320.04 1573.12 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22578      2371.29 3177.28 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22579      3902.73 1527.72 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22580      1038.06 3458.53 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22581      3190.70 2385.07 22.039  0.128   1.020   0.240   INDEF   INDEF   1.660   0.136  
22582      3711.19 1407.28 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22583      2091.87 1391.35 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22584      3621.01 2061.58 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22585      4049.09 1053.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22586      279.386 1536.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22587      2361.69 1047.58 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22588      2888.70 1778.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22589      2419.79 1467.86 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22590      482.160 763.744 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22591      1713.69 2320.89 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22592      402.815 95.459  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22593      4062.38 2903.50 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22594      1839.85 1729.62 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22595      1505.20 3652.10 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22596      2777.79 1324.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22597      2681.36 2683.65 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22598      1158.60 2711.76 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22599      1360.89 1264.58 21.845  0.118   1.025   0.252   INDEF   INDEF   1.368   0.135  
22600      1142.55 3104.95 21.890  0.099   0.961   0.277   INDEF   INDEF   1.435   0.124  
22601      2490.54 271.244 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22602      64.661  2481.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22603      581.089 1462.66 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22604      2876.07 16.773  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22605      1334.69 3022.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22606      1695.24 1679.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22607      2899.92 507.973 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22608      1674.29 1724.99 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22609      3717.21 1957.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22610      1719.70 624.918 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22611      3443.27 3733.09 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22612      2132.91 2093.19 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22613      3046.86 3531.22 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22614      1463.49 1824.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22615      2498.80 1725.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22616      2153.89 1608.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22617      1039.41 1259.02 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22618      2098.47 3446.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22619      2710.29 2075.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22620      3913.39 2862.10 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22621      738.932 1114.41 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22622      956.795 880.927 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22623      3375.70 3887.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22624      2056.78 1089.66 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22625      1770.02 1865.09 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22626      713.886 3855.70 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22627      451.531 121.531 22.838  0.195   -1.715  0.390   INDEF   INDEF   2.340   0.205  
22628      1859.06 3591.71 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22629      845.371 1424.37 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22630      1220.85 3190.31 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22631      1487.24 2408.76 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22632      335.369 318.184 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22633      427.777 2637.84 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22634      3384.91 3326.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22635      240.402 3139.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22636      1215.11 1953.46 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22637      3786.06 3344.19 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22638      2740.72 763.744 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22639      2217.03 917.156 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22640      1059.40 2736.87 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22641      1115.97 1799.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22642      2681.21 1510.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22643      3290.74 1064.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22644      1406.84 2228.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22645      3113.38 1883.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22646      2750.04 2425.93 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22647      2507.50 2432.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22648      1706.28 1951.97 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22649      3535.39 1038.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22650      703.502 3.717   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22651      1457.09 2175.17 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22652      877.389 1205.16 21.923  0.099   1.030   0.234   INDEF   INDEF   1.450   0.115  
22653      614.736 2886.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22654      498.906 916.106 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22655      2574.23 1943.00 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22656      2972.03 1259.86 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22657      601.896 1121.39 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22658      2280.32 1530.56 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22659      3793.18 150.427 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22660      1684.98 1467.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22661      736.582 1616.66 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22662      2301.44 2022.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22663      2034.97 2608.28 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22664      1890.81 1003.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22665      1896.44 469.906 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22666      1085.96 1935.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22667      808.754 1594.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22668      534.414 1490.59 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22669      1987.13 1826.75 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22670      2985.76 132.302 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22671      1348.60 3807.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22672      2892.83 1040.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22673      3249.38 1550.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22674      3476.50 1299.32 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22675      2741.47 620.829 22.093  0.551   -1.686  0.749   INDEF   INDEF   1.458   0.527  
22676      1114.39 2811.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22677      3103.31 1009.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22678      3594.41 405.597 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22679      4022.19 2998.60 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22680      3171.59 2142.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22681      3637.78 497.695 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22682      1662.63 1925.05 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22683      1314.42 1800.53 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22684      1047.10 2505.22 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22685      467.089 2031.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22686      1054.45 587.792 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22687      163.888 1546.96 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22688      3471.37 3726.17 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22689      2510.94 1010.75 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22690      2260.24 3731.04 21.989  0.137   0.626   0.445   INDEF   INDEF   1.462   0.159  
22691      2960.95 1177.62 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22692      641.715 2778.35 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22693      946.039 1703.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22694      1784.84 2776.60 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22695      2381.19 1024.57 21.937  0.173   2.046   0.577   INDEF   INDEF   1.483   0.185  
22696      2123.57 1826.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22697      4002.42 845.417 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22698      549.467 78.861  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22699      1006.49 1028.09 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22700      524.529 3719.34 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22701      3954.68 2021.68 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22702      1128.38 1072.41 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22703      294.900 1094.74 21.890  0.142   0.899   0.245   INDEF   INDEF   1.283   0.163  
22704      2608.80 941.245 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22705      951.509 2865.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22706      483.612 2383.84 22.053  0.139   0.762   0.233   INDEF   INDEF   1.520   0.155  
22707      3223.22 1863.81 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22708      3434.09 3863.67 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22709      1813.83 2684.38 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22710      2986.07 2607.89 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22711      2764.00 2225.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22712      226.948 10.492  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22713      1143.42 2335.15 21.853  0.107   1.117   0.248   INDEF   INDEF   1.202   0.152  
22714      2438.45 3048.20 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22715      2952.61 573.559 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22716      952.940 770.948 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22717      2609.89 26.412  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22718      1829.18 6.724   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22719      264.465 2584.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22720      1884.51 2557.96 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22721      4037.01 2253.51 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22722      2753.33 1929.34 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22723      2426.48 518.918 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22724      450.812 3960.93 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22725      837.170 2018.40 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22726      2075.83 2388.60 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22727      1379.50 754.912 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22728      248.399 3158.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22729      1072.56 1665.42 21.918  0.113   1.347   0.291   INDEF   INDEF   1.420   0.149  
22730      787.156 4035.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22731      1319.92 3654.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22732      718.336 3077.41 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22733      373.840 1362.91 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22734      905.181 3693.36 22.028  0.123   0.030   0.593   INDEF   INDEF   1.448   0.137  
22735      3343.19 1818.00 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22736      2493.23 805.287 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22737      3101.90 2093.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22738      1641.77 3918.50 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22739      3770.03 152.339 23.368  0.370   -4.110  0.700   INDEF   INDEF   1.471   0.596  
22740      3451.21 1424.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22741      268.531 730.837 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22742      447.592 3498.87 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22743      903.934 1098.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22744      568.474 2240.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22745      1605.84 899.723 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22746      1300.72 2032.15 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22747      3723.78 1255.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22748      3336.84 1308.96 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22749      1587.16 714.174 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22750      3386.62 1650.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22751      1108.48 2611.34 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22752      252.814 3232.39 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22753      3550.29 839.628 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22754      1754.88 1857.91 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22755      1263.32 2998.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22756      717.453 3215.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22757      2748.40 1518.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22758      989.525 4075.04 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22759      1144.88 830.600 22.138  0.122   0.797   0.257   INDEF   INDEF   1.630   0.139  
22760      1404.43 879.503 22.020  0.135   0.502   0.217   INDEF   INDEF   1.278   0.152  
22761      663.672 2604.42 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22762      3505.48 2743.69 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22763      1203.52 2718.05 22.253  0.179   0.582   0.280   INDEF   INDEF   1.697   0.190  
22764      3402.08 475.626 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22765      1149.75 2463.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22766      523.370 2714.53 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22767      882.791 2484.94 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22768      2532.91 1555.84 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22769      3395.05 2817.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
22770      2433.31 39.599  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
