id,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
8439,3040.77,2379.17,19.467,0.031,1.079,0.041,,,1.213,0.042,118.44468235717702,-38.17299320963304
8440,1182.99,1981.06,19.543,0.034,0.943,0.049,0.414,0.097,1.289,0.047,118.73090794076295,-38.219339340904256
8441,1051.86,3559.95,19.933,0.047,1.738,0.085,,,2.08,0.049,118.74911631166259,-38.02838716400714
8442,2225.89,1642.32,19.541,0.035,1.108,0.052,,,1.504,0.046,118.57092763968598,-38.26127369031533
8443,3001.11,4081.4,19.512,0.022,1.122,0.038,0.197,0.098,1.412,0.036,118.44866930872122,-37.96722111076582
8444,2953.46,3172.32,19.502,0.022,1.264,0.041,0.356,0.12,1.528,0.034,118.45712638190571,-38.07704861012566
8445,749.657,407.974,19.455,0.032,0.823,0.048,0.709,0.134,0.947,0.042,118.799508255804,-38.40905221535416
8446,3208.92,1801.43,19.535,0.029,1.059,0.043,0.42,0.109,1.43,0.036,118.4195375548468,-38.24298002762074
8447,2556.83,95.914,19.539,0.039,0.812,0.056,0.45,0.108,1.065,0.052,118.52194764651921,-38.448490177045
8448,2128.94,66.945,19.432,0.034,1.292,0.052,0.556,0.141,1.392,0.045,118.58779420813714,-38.45158372346141
8449,1725.59,2449.72,19.526,0.026,0.917,0.037,0.485,0.098,1.233,0.033,118.64687292218976,-38.16321331472268
8450,1638.79,1445.17,19.885,0.048,1.331,0.084,,,2.062,0.053,118.6614698683835,-38.284542172726304
8451,3295.45,1692.75,19.51,0.029,1.158,0.043,0.374,0.094,1.48,0.037,118.4063639108447,-38.25619771669623
8453,1979.95,1703.92,19.558,0.043,1.062,0.062,,,1.477,0.051,118.60867739698814,-38.25359428111715
8455,1990.68,1480.35,19.552,0.04,1.115,0.054,0.452,0.12,1.552,0.048,118.60730459683629,-38.280625541705966
8456,2926.72,1997.21,19.476,0.032,1.2,0.043,0.421,0.13,1.465,0.041,118.46269764689949,-38.21904885486521
8457,1149.52,2971.7,19.513,0.034,1.107,0.049,0.509,0.146,1.416,0.042,118.73482610157178,-38.09957707482506
8458,3925.04,3450.64,19.447,0.021,1.362,0.036,0.06,0.093,1.448,0.032,118.30734936996456,-38.04433612165381
8459,2824.2,3143.34,19.785,0.027,1.627,0.062,,,2.076,0.034,118.47704287983977,-38.08042802128612
8460,2463.16,1115.48,19.612,0.033,1.508,0.054,,,1.849,0.04,118.53508882139364,-38.32517450846403
8461,3203.24,3763.14,19.491,0.028,1.369,0.047,,,1.603,0.041,118.417976218662,-38.005879126423395
8462,1836.47,4083.92,19.533,0.034,0.832,0.05,0.499,0.1,1.057,0.048,118.62779086779061,-37.96580686809137
8463,3657.76,991.418,19.533,0.018,1.006,0.038,0.386,0.115,1.323,0.032,118.35151019742305,-38.341307062627294
8464,529.771,3557.09,19.522,0.028,1.331,0.045,,,1.637,0.038,118.82941851927647,-38.02823538084804
8465,3615.38,437.729,19.495,0.034,1.069,0.046,0.249,0.115,1.287,0.045,118.35871560849026,-38.408186443884844
8466,3710.5,1588.76,20.152,0.03,1.649,0.064,,,2.654,0.035,118.34265720772768,-38.26916157919484
8467,2681.2,900.928,19.512,0.033,1.046,0.047,0.284,0.101,1.292,0.047,118.50182000602587,-38.35131336416244
8468,3150.95,2835.01,19.515,0.021,0.933,0.035,0.43,0.104,1.101,0.034,118.42717058146648,-38.118004619038224
8469,219.602,3542.05,19.439,0.038,1.322,0.058,,,1.418,0.053,118.87714199319473,-38.02975761027651
8470,3873.57,1067.99,19.519,0.019,1.103,0.031,0.309,0.121,1.418,0.035,118.31822300979802,-38.33225806927459
8471,739.809,285.23,19.448,0.037,1.107,0.056,0.671,0.125,1.25,0.045,118.80117525768286,-38.42387787339251
8472,1932.28,1317.68,19.53,0.04,1.158,0.053,0.564,0.114,1.538,0.047,118.61648858105728,-38.300230461169555
8473,1568.95,2138.8,19.675,0.034,0.683,0.044,0.61,0.099,0.988,0.051,118.67135048858653,-38.20064236915789
8474,1671.68,2417.9,19.53,0.03,1.1,0.044,,,1.438,0.038,118.65520391756876,-38.16700776657477
8475,3094.89,825.913,19.488,0.029,1.19,0.045,,,1.412,0.044,118.43828650981072,-38.36077396480948
8476,3104.74,3965.03,19.522,0.034,1.037,0.049,0.31,0.11,1.291,0.052,118.43287518492974,-37.98138451877317
8477,2233.06,551.827,19.465,0.031,1.155,0.045,0.464,0.114,1.307,0.044,118.5711784284946,-38.393079295115626
8478,2232.15,540.413,19.491,0.035,1.053,0.046,0.444,0.106,1.228,0.048,118.57133255629121,-38.39445794283335
8479,1612.77,2046.36,19.646,0.033,0.824,0.042,0.547,0.128,1.328,0.045,118.66472559702724,-38.21185657101345
8480,4107.22,1526.81,19.563,0.023,1.173,0.043,0.226,0.134,1.557,0.032,118.28171752534479,-38.27702695345523
8481,1224.35,3941.42,19.628,0.03,1.736,0.062,,,1.948,0.04,118.72211340484908,-37.98244642272875
8482,2266.27,2121.28,19.551,0.031,0.935,0.042,0.449,0.082,1.259,0.041,118.56412258980949,-38.20342427300559
8483,2868.92,2136.54,19.463,0.031,1.398,0.044,,,1.778,0.045,118.4714144978125,-38.20215413050256
8485,2125.01,1460.69,19.655,0.033,0.904,0.047,0.704,0.122,1.828,0.059,118.58666869307443,-38.283129671457964
8488,1906.95,1555.18,19.5,0.045,1.061,0.061,0.342,0.099,1.292,0.057,118.62008960915992,-38.27150168701562
8489,1833.68,1900.88,19.608,0.037,0.889,0.045,,,1.276,0.047,118.63092963382991,-38.229650006003546
8490,56.959,1236.3,19.633,0.045,0.735,0.068,,,1.379,0.056,118.90501888138967,-38.30827937186486
8491,1265.23,3861.58,19.576,0.03,1.225,0.044,,,1.578,0.034,118.71592505349228,-37.99213496667289
8494,1710.77,3998.91,19.487,0.028,1.228,0.044,0.528,0.119,1.471,0.041,118.64722937455419,-37.9759615489584
8495,1973.21,346.385,19.523,0.034,1.012,0.054,0.426,0.093,1.296,0.049,118.6113990410682,-38.41766176671142
8496,2278.5,1501.17,19.656,0.04,1.683,0.059,,,2.465,0.052,118.56301128342713,-38.27838343782169
8497,3895.69,4048.38,19.542,0.018,1.33,0.064,,,1.488,0.029,118.31112154358985,-37.97206431977084
8498,3497.56,1132.67,19.471,0.02,1.497,0.04,,,1.577,0.033,118.37597405129605,-38.32408247526469
8499,3606.12,1346.66,19.481,0.019,1.238,0.037,0.474,0.117,1.357,0.031,118.35901162753,-38.29832272894676
8500,1130.38,249.132,19.478,0.038,1.207,0.055,0.697,0.165,1.414,0.048,118.74114921932801,-38.428612873736554
8501,487.782,192.193,19.475,0.042,1.11,0.057,0.684,0.118,1.332,0.049,118.84005315177573,-38.43488234602961
8502,485.23,4025.97,19.475,0.031,1.056,0.046,0.459,0.125,0.751,0.066,118.83568705356411,-37.9715233359771
8503,1754.36,3765.14,19.427,0.033,1.266,0.043,0.621,0.121,1.451,0.045,118.64081528076241,-38.004256907357146
8504,1390.67,1693.41,19.609,0.036,0.721,0.051,0.261,0.089,0.984,0.051,118.69932325206742,-38.25430306978956
8505,3634.64,3048.9,19.51,0.02,0.98,0.039,-0.005,0.076,1.18,0.029,118.35251230381868,-38.092614383504575
8506,2595.4,699.607,19.544,0.036,0.991,0.048,0.393,0.114,1.273,0.053,118.51526615693572,-38.37556360012755
8507,1022.35,1654.92,19.576,0.039,0.716,0.054,0.464,0.079,1.13,0.046,118.75601960918655,-38.258604098303664
8508,3702.64,1401.61,19.516,0.02,1.012,0.035,0.296,0.097,1.182,0.034,118.34409839270967,-38.291773346237946
8509,384.69,421.03,19.488,0.042,0.887,0.054,,,1.108,0.047,118.85562493223948,-38.40712650447916
8510,2384.68,2860.89,19.54,0.023,1.027,0.036,0.595,0.103,1.382,0.032,118.54499279441613,-38.114146616174835
8513,3360.84,3358.68,19.5,0.022,1.053,0.04,0.275,0.103,1.192,0.036,118.39423895351383,-38.054912987240115
8515,865.086,2364.03,19.595,0.042,0.842,0.053,0.404,0.094,1.23,0.051,118.7793270556573,-38.17275005877296
8516,2171.33,1416.28,19.564,0.037,0.831,0.05,0.517,0.089,1.276,0.042,118.5795996786369,-38.28854127071319
8517,3791.9,2634.37,19.507,0.023,1.384,0.038,,,1.595,0.032,118.32883983075762,-38.142864997091
8518,1425.94,1081.27,19.537,0.024,1.053,0.045,0.317,0.097,1.369,0.035,118.69465844063842,-38.328320919887304
8519,5.556,186.583,19.574,0.038,0.738,0.055,0.293,0.101,1.151,0.046,118.91422773880984,-38.43510091392934
8520,1569.19,1874.88,19.578,0.035,0.92,0.047,0.293,0.09,1.264,0.047,118.67164116161815,-38.23254040205795
8521,1803.67,1288.64,19.545,0.034,1.191,0.053,0.638,0.147,1.519,0.042,118.63630518176019,-38.30361774334977
8522,2247.21,201.956,19.441,0.035,1.514,0.053,,,1.607,0.048,118.56943639207661,-38.4353787603761
8523,1249.32,3688.22,19.563,0.032,1.561,0.054,,,1.789,0.041,118.71858723301604,-38.01307238163379
8524,1032.37,3333.98,19.551,0.035,1.073,0.05,0.411,0.119,1.459,0.044,118.7523944057351,-38.05567969885685
8525,1625.08,2070.61,19.646,0.035,0.644,0.047,0.422,0.082,1.007,0.046,118.66280218688732,-38.208937405218
8526,3837.94,1206.7,19.538,0.019,1.665,0.045,,,1.973,0.035,118.32353082611998,-38.31545940274989
8527,68.147,2388.73,19.545,0.042,0.993,0.056,0.894,0.16,1.353,0.054,118.90186770590738,-38.16900545116064
8528,4042.36,2698.86,19.528,0.019,0.969,0.035,0.208,0.105,1.216,0.029,118.29023837879387,-38.135309268671726
8529,3260.83,1836.26,19.508,0.024,1.234,0.038,0.709,0.116,1.531,0.034,118.41151042860898,-38.23881987662595
8530,3850.77,3270.43,19.474,0.021,1.301,0.041,0.329,0.118,1.357,0.029,118.31899597300433,-38.06604583332822
8531,1781.66,3765.9,19.486,0.026,1.207,0.041,0.703,0.128,1.5,0.048,118.6366155258162,-38.004191064005205
8532,3717.45,3751.21,19.507,0.023,2.238,0.073,,,1.611,0.032,118.33890417972067,-38.007810946122156
8533,100.047,1427.91,19.555,0.041,0.945,0.059,0.939,0.175,1.314,0.056,118.89815400171115,-38.28516212721341
8535,2238.26,1852.83,20.084,0.044,1.55,0.075,,,2.527,0.05,118.5687638097198,-38.235842892481315
8536,1090.79,2534.44,19.5,0.036,1.203,0.047,,,1.513,0.046,118.74440167025337,-38.152369077798404
8538,1510.94,3642.1,19.543,0.031,1.076,0.046,0.421,0.107,1.435,0.043,118.67840663632916,-38.01889579256871
8539,1170.78,646.049,19.546,0.037,1.227,0.051,0.651,0.149,1.649,0.046,118.73444292770641,-38.38067932707517
8541,1150.73,1111.46,19.527,0.035,1.028,0.056,0.373,0.108,1.348,0.04,118.73694898778163,-38.32440988631018
8542,937.294,355.122,19.503,0.036,1.28,0.059,0.707,0.18,1.445,0.043,118.77071479454865,-38.415618775703095
8543,3834.41,162.662,19.59,0.038,0.963,0.053,,,1.417,0.05,118.32536964161399,-38.44164018504743
8544,1353.2,3004.55,19.758,0.041,1.458,0.071,1.353,0.422,1.851,0.045,118.70345880886273,-38.09580083664091
8545,1997.31,1005.49,19.593,0.037,1.419,0.053,,,1.78,0.043,118.60687429635395,-38.33802421751138
8546,3579.39,409.33,19.466,0.03,1.28,0.048,0.631,0.143,1.401,0.042,118.3642862146123,-38.41158450227604
8547,971.01,339.534,19.525,0.033,0.97,0.045,0.736,0.128,1.252,0.04,118.76554853361549,-38.417534891631924
8548,986.678,2682.8,19.535,0.03,1.039,0.049,0.376,0.104,1.342,0.041,118.76023021993245,-38.13433884665279
8549,4035.28,3987.68,19.509,0.021,1.434,0.041,0.936,0.181,1.554,0.03,118.28972757814692,-37.979533622997955
8550,2692.89,854.113,19.559,0.024,1.148,0.042,0.662,0.148,1.53,0.034,118.50008016158674,-38.356982640129864
8551,4003.19,672.055,19.546,0.033,0.982,0.046,,,1.218,0.049,118.2987785605508,-38.38023492520349
8552,344.101,3060.07,19.589,0.04,0.852,0.055,0.305,0.117,1.295,0.047,118.85859196889388,-38.08812912678489
8553,2435.92,380.765,19.495,0.037,1.169,0.05,,,1.397,0.05,118.54019035581337,-38.41394741452308
8554,493.166,1468.0,19.545,0.038,0.908,0.057,0.651,0.124,1.274,0.047,118.83764150737223,-38.280691348611285
8555,3609.54,3763.87,19.617,0.024,1.54,0.047,,,1.803,0.032,118.35548530679648,-38.00617802088468
8556,2527.69,2327.04,19.546,0.038,0.831,0.049,0.317,0.093,1.083,0.044,118.52366011240619,-38.17880486330721
8557,677.432,3524.94,19.623,0.041,1.086,0.054,0.199,0.093,1.61,0.047,118.80674777572007,-38.03226177429672
8558,2998.74,1645.3,19.524,0.034,1.252,0.047,,,1.52,0.04,118.45205758355232,-38.26164989566384
8559,3799.7,1571.67,19.543,0.02,1.168,0.038,0.363,0.108,1.457,0.028,118.32895922638306,-38.27131209457512
8560,1647.79,1940.9,19.671,0.031,0.707,0.042,0.406,0.084,1.016,0.047,118.65947032937768,-38.22463600677388
8561,1336.5,1053.03,19.556,0.032,0.996,0.049,0.364,0.102,1.36,0.041,118.70844959960964,-38.331648834009876
8562,734.687,3021.7,19.56,0.031,1.118,0.047,,,1.494,0.041,118.79856644357629,-38.09313873906876
8563,4045.66,1386.06,19.553,0.023,1.1,0.037,0.335,0.124,1.472,0.035,118.2913603180733,-38.29397957489914
8564,3788.21,726.067,19.548,0.024,1.034,0.04,0.326,0.098,1.343,0.038,118.3317760071018,-38.37350211288576
8565,1039.34,2035.16,19.597,0.04,0.873,0.055,0.439,0.088,1.335,0.047,118.75293453697965,-38.21266385612993
8566,3324.83,1949.68,19.541,0.025,1.227,0.043,0.585,0.136,1.473,0.031,118.4015262803208,-38.225172728660745
8567,1452.93,3422.52,19.538,0.033,0.978,0.045,0.459,0.13,1.275,0.041,118.68760127597811,-38.04537931960036
8568,3842.97,2479.84,19.527,0.018,1.437,0.044,,,1.527,0.029,118.3211769382079,-38.16159040603554
8569,2837.77,3312.95,19.505,0.024,1.233,0.042,0.334,0.104,1.424,0.035,118.47474525307,-38.059941607921324
8570,813.351,2853.45,19.62,0.041,0.851,0.051,0.192,0.089,1.218,0.05,118.7866765511327,-38.11354866134326
8571,2407.67,223.775,19.459,0.033,1.217,0.054,0.389,0.097,1.289,0.047,118.54473014075624,-38.43289456684797
8572,578.855,793.294,19.531,0.041,1.24,0.058,,,1.474,0.046,118.82529978034195,-38.362319067449235
8573,1752.53,711.336,19.542,0.033,1.249,0.056,0.689,0.148,1.531,0.043,118.64488721547367,-38.373342925708045
8575,2646.19,3934.53,19.505,0.02,1.247,0.039,,,1.446,0.047,118.50343923529654,-37.98463389145177
8576,2495.74,660.702,19.541,0.031,1.239,0.049,0.306,0.112,1.543,0.04,118.53064241644269,-38.38017076601215
8577,2305.78,1559.18,19.548,0.037,1.218,0.056,,,1.516,0.046,118.5587435440639,-38.271398246480594
8578,3750.67,3530.86,19.532,0.021,1.331,0.04,,,1.508,0.029,118.33406836181169,-38.03447446074508
8579,2443.77,3779.65,19.516,0.03,1.114,0.043,0.283,0.098,1.345,0.045,118.53476420410814,-38.00316007618757
8580,618.313,1680.8,19.563,0.037,0.956,0.056,0.755,0.122,1.373,0.045,118.81812943656153,-38.255091231772894
8581,1534.65,3530.37,19.515,0.027,1.495,0.042,,,1.721,0.036,118.67489865886469,-38.032422254625864
8582,2857.21,3884.64,19.522,0.028,1.099,0.039,0.361,0.098,1.322,0.06,118.47104573077922,-37.99086473899033
8583,3879.19,3496.42,19.707,0.023,1.798,0.06,,,2.109,0.032,118.3143443966829,-38.0387593897677
8584,1120.19,810.686,19.533,0.029,1.007,0.044,0.352,0.105,1.26,0.04,118.74201944987627,-38.36073282687251
8585,2910.88,1108.85,19.501,0.03,1.275,0.045,,,1.515,0.043,118.46623654033866,-38.326402409660766
8586,1967.21,1780.56,19.585,0.035,1.315,0.052,,,1.699,0.043,118.6105417144697,-38.244319306272146
8587,3897.26,2017.93,19.529,0.027,1.13,0.042,0.216,0.091,1.419,0.05,118.3134003307682,-38.21746933413728
8588,1670.31,3949.03,19.379,0.036,2.102,0.075,,,1.445,0.048,118.65351414128264,-37.98195157722961
8589,2222.89,3803.05,19.449,0.026,1.416,0.041,,,1.526,0.04,118.56870708269601,-38.000121458884685
8590,3028.68,2943.07,19.574,0.026,1.23,0.056,,,1.494,0.033,118.44584190078146,-38.10482781103595
8591,2660.07,1151.17,19.488,0.036,1.196,0.046,,,1.451,0.047,118.50475924734722,-38.32104857275049
8592,1842.58,1888.52,19.622,0.032,0.754,0.043,0.425,0.118,1.027,0.045,118.6295761320983,-38.23115233582119
8593,2217.43,1066.49,19.58,0.033,1.172,0.05,0.283,0.108,1.548,0.039,118.57294354787103,-38.33086138820517
8595,1852.01,1206.86,19.595,0.036,0.975,0.052,0.371,0.111,1.429,0.042,118.62897187082301,-38.31354786678001
8596,1565.38,3033.97,19.548,0.032,1.082,0.048,0.486,0.118,1.401,0.035,118.67078845127932,-38.09244725270168
8597,360.446,730.053,19.578,0.045,1.424,0.072,,,1.583,0.051,118.8589701541352,-38.36975437793662
8598,2100.37,1967.64,19.542,0.029,1.131,0.041,0.844,0.157,1.498,0.04,118.58982914769902,-38.221835385636474
8600,2000.42,4013.0,19.504,0.033,1.252,0.049,0.205,0.106,1.485,0.046,118.60266295582876,-37.974534587544085
8601,1620.59,3186.5,19.521,0.035,1.198,0.05,,,1.419,0.04,118.66210768350741,-38.074064830836896
8602,3686.4,3136.97,19.876,0.024,0.398,0.034,,,1.597,0.033,118.34444216484081,-38.08201941583579
8603,708.14,2541.27,19.574,0.04,1.002,0.054,0.361,0.116,1.392,0.047,118.80324576637683,-38.151179003100694
8604,1211.14,1858.16,19.57,0.037,1.052,0.053,,,1.432,0.046,118.72673094420114,-38.23422005792957
8605,1715.48,2337.59,19.557,0.028,1.083,0.046,0.572,0.14,1.424,0.037,118.64856704593102,-38.17675589767195
8606,406.765,1517.91,19.582,0.044,1.372,0.064,,,1.666,0.051,118.85086825797639,-38.27457682107433
8607,4000.12,2904.46,19.549,0.02,1.076,0.034,0.413,0.135,1.382,0.029,118.29647980451914,-38.110419868975725
8608,3311.63,3975.79,19.49,0.029,1.695,0.055,,,1.825,0.048,118.40104160459128,-37.98028117272773
8609,1940.16,2674.33,20.183,0.035,1.502,0.066,,,2.598,0.04,118.61359270047625,-38.13627102432166
8610,2613.1,2482.64,20.083,0.038,1.664,0.086,,,2.517,0.045,118.51033069483768,-38.160080170826184
8611,3586.89,739.238,19.5,0.027,1.169,0.04,0.393,0.11,1.354,0.04,118.36272320293271,-38.37171842611357
8613,2866.91,3209.89,19.527,0.024,1.177,0.043,0.405,0.104,1.421,0.038,118.47039136589011,-38.07242537326809
8614,230.886,4029.8,20.476,0.098,-0.078,0.111,,,1.634,0.198,118.87480107402037,-37.9708180964171
8615,2496.4,1603.95,19.579,0.041,1.087,0.054,0.158,0.1,1.484,0.048,118.52937011814018,-38.26616889394434
8616,2385.65,2926.65,19.544,0.026,1.295,0.039,,,1.587,0.033,118.54476198252722,-38.106199678896864
8617,1225.42,2550.81,19.581,0.033,1.087,0.05,,,1.498,0.044,118.72367490415498,-38.15051884847467
8618,3785.1,2839.62,19.585,0.016,0.811,0.029,0.21,0.082,0.991,0.03,118.32963092595091,-38.118051666272706
8619,2527.23,2951.45,19.523,0.027,1.387,0.041,,,1.586,0.034,118.52295582462172,-38.10333720791559
8620,3731.15,283.414,19.533,0.037,1.113,0.056,,,1.371,0.048,118.3411014193611,-38.42694751386705
8622,4024.37,3420.65,19.532,0.02,0.969,0.035,0.434,0.101,1.176,0.03,118.2921093799266,-38.04805540408423
8623,3414.6,189.28,19.54,0.039,1.037,0.056,0.397,0.136,1.285,0.054,118.38990448173477,-38.43802309407958
8624,3853.22,735.955,19.532,0.028,1.187,0.044,,,1.457,0.041,118.32176502528263,-38.37236897464104
8625,3956.1,2141.14,19.553,0.019,0.864,0.033,0.315,0.102,1.06,0.03,118.30419765236465,-38.20263403425069
8627,1520.03,562.139,19.58,0.039,1.317,0.059,,,1.627,0.047,118.68083151327298,-38.39115359345481
8628,2067.49,2629.25,19.592,0.026,1.034,0.042,0.607,0.125,1.451,0.03,118.59406496716579,-38.141840787367485
8629,3483.01,88.625,19.554,0.042,1.035,0.058,0.302,0.1,-0.091,0.188,118.37950778038528,-38.4502536037155
8631,3095.22,950.927,19.605,0.027,0.868,0.04,0.326,0.092,1.129,0.044,118.43808058370439,-38.34566488207703
8632,1797.49,2201.62,19.598,0.031,1.515,0.046,,,1.897,0.039,118.63612246297683,-38.19326759425849
8634,2131.61,366.298,19.509,0.036,1.191,0.053,0.605,0.122,1.445,0.051,118.58701198893753,-38.41540597269841
8635,710.431,3347.93,19.554,0.033,0.859,0.047,0.624,0.11,1.132,0.042,118.80189215324326,-38.05368693484016
8636,703.423,40.151,20.333,0.047,-0.329,0.057,,,1.498,0.055,118.80707571955674,-38.45346385479251
8637,3552.61,4017.41,19.556,0.025,0.871,0.039,0.479,0.1,1.109,0.036,118.36392658844542,-37.975480517469364
8638,2208.55,2117.45,19.647,0.032,0.83,0.042,0.274,0.107,1.282,0.042,118.5730048311294,-38.20383217735732
8639,1109.67,1347.93,19.763,0.033,1.425,0.055,,,1.875,0.037,118.74297060961351,-38.295790612070505
8640,2967.25,395.712,19.616,0.036,0.772,0.053,,,0.993,0.057,118.45845185540139,-38.412647147873834
8641,734.375,462.831,20.151,0.047,1.73,0.081,,,2.526,0.052,118.80179057728635,-38.402407547606956
8642,4028.19,175.726,19.572,0.032,0.996,0.047,0.438,0.083,1.353,0.043,118.29554955386841,-38.440245882547266
8643,4090.09,2779.47,19.548,0.02,1.103,0.037,,,1.363,0.03,118.28279732396966,-38.125612089050826
8645,2544.39,3713.1,19.524,0.028,1.138,0.043,0.337,0.134,1.357,0.043,118.51937118808837,-38.01129928931853
8647,2579.9,1466.42,19.559,0.039,0.934,0.054,0.327,0.107,1.237,0.047,118.51669830559777,-38.282870554365445
8648,4010.94,406.639,19.591,0.032,1.354,0.062,,,1.67,0.046,118.29791603276435,-38.41232092266126
8649,496.695,1402.11,19.537,0.041,0.997,0.057,0.835,0.143,1.285,0.05,118.8371805226198,-38.28865828455883
8650,3481.55,895.596,19.596,0.02,0.779,0.033,0.49,0.101,0.897,0.037,118.37873069486817,-38.352720373524335
8651,23.861,1603.93,20.503,0.057,1.044,0.085,,,3.159,0.064,118.90965312689053,-38.26381547103366
8652,314.827,2082.62,19.577,0.037,1.005,0.06,0.575,0.127,1.401,0.047,118.86430762803337,-38.20623744521287
8653,728.214,1452.36,19.558,0.037,1.037,0.064,0.761,0.144,1.386,0.045,118.80150992126839,-38.28280557888089
8654,3497.06,3380.04,19.506,0.023,1.06,0.042,0.251,0.131,1.199,0.032,118.37326144750249,-38.05246117328423
8655,3201.45,3181.77,19.528,0.022,1.083,0.042,,,1.268,0.032,118.41897313977019,-38.07614275299245
8656,629.82,1517.29,20.099,0.07,-0.053,0.09,,,1.434,0.084,118.8165625834432,-38.27486428254524
8658,3832.66,2080.76,19.542,0.022,1.199,0.042,0.193,0.098,1.404,0.031,118.32325799368274,-38.209814046238535
8659,303.349,1001.17,19.637,0.042,0.773,0.059,0.639,0.122,1.288,0.052,118.86741530370654,-38.33693233034384
8660,1393.6,2808.04,19.563,0.03,0.82,0.039,0.274,0.086,1.005,0.037,118.69748909717504,-38.11958985086676
8661,1938.96,3559.25,19.541,0.028,1.075,0.038,0.513,0.1,1.339,0.042,118.6126788735691,-38.02931699782394
8663,1330.16,3519.95,19.689,0.029,1.596,0.056,,,1.868,0.036,118.7063626908892,-38.03348679443829
8664,4038.75,243.026,19.558,0.032,1.099,0.052,0.283,0.106,1.397,0.044,118.29384186332835,-38.43212195571387
8665,1811.56,3103.08,19.518,0.029,1.109,0.042,0.637,0.136,1.324,0.035,118.63283954005567,-38.08432906550949
8666,455.3,2572.76,19.579,0.032,1.154,0.094,0.4,0.189,1.497,0.062,118.84209413524104,-38.14713216357168
8667,298.442,2870.63,19.643,0.041,1.441,0.062,,,1.817,0.049,118.86584958164532,-38.110981652021934
8668,3582.19,1746.25,19.561,0.028,1.011,0.041,,,1.234,0.045,118.36219614084244,-38.25000482536596
8669,2253.08,3749.35,19.565,0.024,1.056,0.039,0.174,0.116,1.335,0.04,118.56413043560426,-38.006640494085985
8670,2550.03,647.543,19.551,0.037,1.597,0.065,,,1.751,0.051,118.52230880539192,-38.38181291196426
8671,1938.97,2269.09,19.529,0.027,1.1,0.041,0.826,0.133,1.32,0.042,118.6142787220108,-38.185247861786074
8672,297.717,2272.03,19.589,0.041,0.961,0.056,0.434,0.102,1.344,0.05,118.86670408936844,-38.18332873939532
8673,1317.49,1525.37,19.582,0.05,0.985,0.065,0.283,0.086,1.246,0.067,118.71078710446787,-38.2745429338502
8674,60.456,3079.21,19.528,0.04,1.086,0.064,,,1.277,0.056,118.90219355676449,-38.08554557745309
8675,1261.03,2146.78,19.621,0.039,0.918,0.052,0.511,0.11,1.354,0.051,118.71869948726992,-38.19938450646796
8676,448.574,3444.17,19.579,0.033,0.928,0.047,0.441,0.104,1.255,0.042,118.84204699065872,-38.041805712656604
8677,1253.2,864.94,19.551,0.028,1.152,0.048,,,1.405,0.038,118.7214948212356,-38.354302331611215
8678,450.425,515.594,19.567,0.037,0.8,0.052,,,1.125,0.045,118.84539734105022,-38.39575997672349
8680,1412.19,4019.36,19.551,0.031,0.874,0.046,0.462,0.092,1.107,0.04,118.69312637858837,-37.973205440779104
8681,2213.09,800.282,19.611,0.038,1.411,0.054,,,1.799,0.045,118.5739414768528,-38.36303158870604
8682,1252.02,2913.39,19.774,0.036,1.454,0.058,,,1.913,0.04,118.71913370887789,-38.10672217930401
8683,2193.62,2360.24,19.59,0.025,1.004,0.039,0.415,0.103,1.397,0.032,118.57499974584024,-38.17447395426476
8684,1693.52,289.13,19.528,0.031,1.352,0.051,,,1.589,0.046,118.65448716339964,-38.42431521075692
8685,4069.13,261.086,19.601,0.03,0.906,0.045,0.378,0.19,1.236,0.045,118.28914692300827,-38.4299681406071
8686,2304.35,823.925,19.497,0.032,1.279,0.045,0.458,0.134,1.483,0.043,118.55987610304601,-38.36026100964568
8687,1931.21,177.521,19.52,0.038,1.227,0.062,0.307,0.112,1.391,0.049,118.61806835045455,-38.438030929130896
8688,640.659,2461.5,19.649,0.035,0.708,0.047,0.681,0.125,1.014,0.048,118.81372353417598,-38.16075584015074
8689,1513.04,2159.01,19.673,0.035,0.807,0.044,,,1.192,0.047,118.6799245079676,-38.19814648423756
8690,3712.48,292.619,19.507,0.036,1.151,0.048,0.552,0.128,1.33,0.049,118.34396148880393,-38.425817193650275
8691,3915.93,1147.03,19.556,0.022,1.095,0.04,0.264,0.098,1.324,0.037,118.31160982379241,-38.32274552588285
8692,2713.92,1910.72,19.535,0.038,1.23,0.056,0.572,0.136,1.472,0.047,118.49553419915713,-38.229299421904976
8693,2726.85,1553.95,19.503,0.04,1.228,0.056,0.264,0.123,1.365,0.047,118.49398836519136,-38.27243154920655
8694,2790.16,1720.91,19.571,0.036,1.045,0.05,0.374,0.113,1.366,0.045,118.48404388521031,-38.25231281156202
8695,1999.27,3022.63,19.866,0.03,2.018,0.081,,,2.136,0.037,118.60406910669943,-38.09423123497449
8696,2714.88,1622.03,19.638,0.037,1.395,0.057,,,1.748,0.044,118.49574487958971,-38.26419188366394
8697,2673.72,1148.13,19.579,0.035,1.12,0.051,0.359,0.123,1.487,0.046,118.50266361488383,-38.321428997885896
8698,2813.04,291.833,19.556,0.033,0.957,0.047,0.488,0.123,1.11,0.048,118.48229869573565,-38.42505520265476
8699,103.151,898.466,20.288,0.053,1.481,0.095,,,2.579,0.057,118.89833376062576,-38.34915455523779
