EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,V,eV,BV,eBV,UB,eUB,VI,eVI,probs_final,membs_select
Gaia EDR3 5597784464908619264,-0.004368,-0.057773,119.71661366565,-28.63250638644,0.2726,0.1482,-2.317,0.126,2.683,0.139,18.503971,0.003087,1.512146,0.020296355140763573,18.927,0.014,1.145,0.022,0.329,0.029,1.394,0.018,0.99,1
Gaia EDR3 5597788897316494080,-0.07553,0.041794,119.63561823243,-28.53291165937,0.2018,0.042,-2.098,0.035,3.017,0.039,16.44427,0.002792,1.05475,0.0058227816376711225,16.708,0.009,0.704,0.014,0.159,0.015,0.973,0.014,0.99,1
Gaia EDR3 5600791972806877824,-0.029046,0.106411,119.68854903771,-28.4683182203,0.1495,0.1545,-2.432,0.123,2.681,0.152,18.694939,0.003146,1.482614,0.03070092384603434,19.168,0.012,1.059,0.021,0.432,0.039,1.405,0.021,0.99,1
Gaia EDR3 5597788759876370944,-0.034936,0.045745,119.68182613458,-28.52898235753,0.062,0.1044,-2.507,0.087,3.086,0.103,18.06441,0.002946,1.44692,0.026294755465681746,18.498,0.019,1.025,0.027,0.381,0.032,1.377,0.025,0.99,1
Gaia EDR3 5600791461720864384,-0.061614,0.076484,119.65148152378,-28.49823130225,0.1962,0.0564,-2.598,0.052,2.954,0.053,17.060768,0.002823,0.988825,0.011121540271023614,17.306,0.01,0.692,0.014,0.277,0.015,0.884,0.017,1.0,1
Gaia EDR3 5597787492866653568,-0.02602,-0.037914,119.69195039534,-28.61264395033,0.3423,0.1636,-2.193,0.139,2.777,0.148,18.746431,0.003208,1.431404,0.051088010276384814,19.131,0.013,1.14,0.022,0.574,0.044,1.273,0.018,0.99,1
Gaia EDR3 5597788003961932800,0.034166,0.001437,119.76049458295,-28.57329050237,0.1702,0.1677,-2.597,0.141,2.85,0.161,18.897486,0.003281,1.739393,0.04275758268424444,19.442,0.015,1.224,0.023,0.571,0.079,1.604,0.024,1.0,1
Gaia EDR3 5597788832906041216,-0.05589,0.029995,119.65796634756,-28.54472343713,0.1027,0.2898,-2.232,0.227,2.686,0.244,19.408234,0.003745,1.778667,0.06522502502874185,19.964,0.029,1.338,0.049,0.13,0.083,1.683,0.036,1.0,1
Gaia EDR3 5600791354331476736,-0.096798,0.054073,119.61142302827,-28.52061621695,0.1379,0.2889,-2.162,0.23,2.72,0.314,19.330624,0.003703,1.706474,0.06142699948719618,19.841,0.018,1.446,0.035,,,1.495,0.024,0.99,1
Gaia EDR3 5597784778449403520,0.066294,-0.017115,119.79709146023,-28.59182774899,0.1196,0.2423,-2.249,0.194,3.177,0.221,19.331656,0.003564,1.666683,0.0436798590657067,19.843,0.017,1.264,0.032,,,1.521,0.023,0.99,1
Gaia EDR3 5597785087694294272,0.069287,-0.004237,119.8004907835,-28.57894747019,0.1857,0.0468,-2.254,0.039,3.186,0.046,16.700705,0.002806,0.898382,0.006210523729928097,16.917,0.009,0.604,0.013,0.347,0.012,0.801,0.013,0.99,1
Gaia EDR3 5597787870832800896,-0.009235,0.007297,119.71107542901,-28.56743576538,0.161,0.0185,-2.538,0.016,3.116,0.018,14.787498,0.002767,0.685074,0.004931110422612741,14.932,0.012,0.464,0.016,-0.221,0.013,0.595,0.015,1.0,1
Gaia EDR3 5597788180063451520,0.032282,0.02778,119.7583398508,-28.54694811993,0.2944,0.2306,-2.383,0.183,3.173,0.197,19.192085,0.003522,1.683613,0.05187115719742524,19.832,0.021,1.454,0.048,,,1.7,0.029,0.99,1
Gaia EDR3 5597789004704175360,-0.055659,0.051247,119.65824249867,-28.52347111729,0.2502,0.0937,-2.571,0.08,2.785,0.088,16.880266,0.002901,1.127315,0.006553983292624418,16.992,0.009,0.765,0.013,0.363,0.015,1.019,0.014,1.0,1
Gaia EDR3 5597788867265230720,-0.074621,0.031631,119.63664446942,-28.54307571726,0.1538,0.0404,-2.602,0.033,2.818,0.038,16.332401,0.002794,2.253,0.00705924769362855,17.267,0.012,1.84,0.017,1.139,0.026,2.227,0.017,0.99,1
Gaia EDR3 5597787591645025024,0.01098,-0.00988,119.73409423537,-28.58461218126,0.035,0.1375,-2.5,0.115,3.114,0.128,18.439585,0.003159,1.624487,0.026292823450515923,18.977,0.011,1.229,0.019,0.505,0.04,1.498,0.018,0.99,1
Gaia EDR3 5597789176502845568,-0.012786,0.070166,119.70704031717,-28.50456691649,0.1771,0.041,-2.181,0.037,3.167,0.041,16.38446,0.002791,0.885796,0.0060364834962087,16.567,0.009,0.602,0.014,0.355,0.016,0.762,0.012,0.99,1
Gaia EDR3 5597787522925475328,-0.008418,-0.025435,119.71200266935,-28.60016769196,0.2082,0.1181,-2.407,0.099,2.64,0.105,18.20009,0.002971,1.484568,0.02022265511746665,18.655,0.012,1.119,0.019,0.286,0.028,1.373,0.018,1.0,1
Gaia EDR3 5597784297420352384,0.057121,-0.06274,119.78667306556,-28.63745752615,0.162,0.0683,-2.254,0.058,2.64,0.069,17.241005,0.002836,1.235502,0.00889904180235153,17.593,0.008,0.872,0.011,0.351,0.013,1.131,0.012,0.99,1
Gaia EDR3 5597784945945114624,0.053676,-0.023134,119.78272412797,-28.59785375612,0.224,0.0601,-2.234,0.052,2.646,0.059,17.156036,0.002827,1.126862,0.009028089609657182,17.456,0.01,0.84,0.014,0.264,0.014,0.996,0.013,1.0,1
Gaia EDR3 5600792110245828608,-0.071118,0.105567,119.64068930564,-28.46914199746,0.2519,0.1286,-2.24,0.111,2.648,0.131,18.328447,0.003012,1.383026,0.02142072426413262,18.754,0.013,0.966,0.021,0.424,0.033,1.298,0.019,0.99,1
Gaia EDR3 5597786011101920512,-0.030352,-0.037463,119.68701615552,-28.61219192668,0.194,0.0397,-2.286,0.034,3.22,0.035,16.29192,0.002795,0.83272,0.00792345940861692,16.444,0.009,0.651,0.015,0.334,0.015,0.704,0.011,0.99,1
Gaia EDR3 5597785053327293440,0.043253,-0.00289,119.77084404915,-28.57761399328,0.195,0.3217,-2.323,0.237,3.226,0.279,19.42714,0.00375,1.579115,0.057036482868423784,19.967,0.015,1.15,0.028,0.49,0.071,1.479,0.022,1.0,1
Gaia EDR3 5597787389796485760,-0.087533,0.022739,119.62193763466,-28.55195786647,0.2353,0.0523,-2.568,0.045,2.729,0.05,16.914173,0.002803,1.242514,0.007206176864329656,17.252,0.009,0.954,0.015,0.361,0.015,1.116,0.013,0.99,1
Gaia EDR3 5597785190773183744,0.05816,0.018102,119.78780570244,-28.55661556652,0.2953,0.0822,-2.247,0.071,2.655,0.078,17.692673,0.002881,1.376566,0.012298923286206806,18.102,0.012,0.964,0.018,0.405,0.019,1.288,0.017,0.99,1
Gaia EDR3 5597787595946943616,0.020655,-0.014388,119.74511313726,-28.58911940547,0.0895,0.1246,-2.162,0.103,2.687,0.115,18.303402,0.003008,1.407858,0.019975694481043707,18.732,0.01,1.01,0.017,0.375,0.028,1.342,0.017,1.0,1
Gaia EDR3 5597788214430162816,0.044697,0.031566,119.77247128658,-28.54315732449,0.2296,0.05,-2.613,0.04,3.055,0.052,16.775818,0.002812,1.15132,0.008765991216057657,17.064,0.008,0.843,0.013,0.43,0.016,1.023,0.013,0.99,1
Gaia EDR3 5597789554459966208,-0.021012,0.089927,119.697683712,-28.48480409768,0.2314,0.0472,-2.232,0.04,2.619,0.045,16.601692,0.002798,1.066314,0.006407877183592083,16.851,0.008,0.743,0.012,0.382,0.014,0.956,0.013,0.99,1
Gaia EDR3 5597787316767188864,-0.075497,0.008267,119.63562844947,-28.56643891157,0.3001,0.2301,-2.352,0.189,2.607,0.204,19.130997,0.00344,1.794655,0.04371089009617626,19.708,0.018,1.273,0.032,,,1.687,0.022,0.99,1
Gaia EDR3 5597783331037110272,0.058342,-0.092732,119.78808313523,-28.66744887081,0.2979,0.1616,-2.188,0.14,2.602,0.158,18.669527,0.003137,1.409727,0.0276668658145443,19.122,0.011,1.032,0.02,0.383,0.038,1.38,0.02,0.99,1
Gaia EDR3 5597789343991994368,-0.030487,0.062019,119.68689461939,-28.5127103017,0.2818,0.1164,-2.199,0.099,2.577,0.116,18.268919,0.002994,1.418179,0.023116951788676638,18.628,0.013,1.01,0.02,0.464,0.028,1.277,0.021,0.99,1
