id x y V eV BV eBV UB eUB VI eVI ra dec d_arcsec
9478 3521.6 203.835 19.721 0.041 0.928 0.059 "" "" -0.025 0.123 118.37342953494684 -38.43636590271412 1.2272
9532 3769.6 3030.47 19.72 0.03 1.028 0.046 0.301 0.117 1.144 0.074 118.33177797769027 -38.094970453703716 0.3528
9692 366.241 72.511 19.692 0.036 1.225 0.068 0.498 0.16 1.345 0.043 118.85889502938785 -38.449231504408424 0.9336
9969 4086.96 427.391 20.814 0.321 -0.299 0.344 "" "" 0.439 0.314 118.28619819933222 -38.40988523390159 2.9516
11022 26.224 705.115 20.565 0.058 2.007 0.174 "" "" 2.266 0.062 118.91040532825049 -38.37244997813838 1.1880
13287 3242.83 23.306 21.281 0.453 -0.391 0.486 "" "" 0.83 0.438 118.41652917036394 -38.457919321239686 2.0982
13905 361.546 522.188 21.366 0.271 -0.042 0.296 "" "" "" "" 118.85905897971243 -38.394878330973995 2.5115
14032 3687.57 141.984 21.565 0.262 -0.485 0.285 "" "" 1.109 0.27 118.34797968496322 -38.44399945260692 2.6273
15163 902.286 659.746 21.554 0.072 -0.442 0.085 "" "" 1.687 0.084 118.77572100805422 -38.37876806355733 3.7171
16273 3548.27 46.369 21.35 0.129 -0.022 0.148 "" "" 1.328 0.142 118.3695230706548 -38.45542291306672 2.4749
17473 2333.36 1485.58 20.79 0.031 1.828 0.16 "" "" 1.219 0.055 118.55459302231353 -38.28031994151962 4.0838
18003 3903.55 86.535 21.118 0.273 0.187 0.301 "" "" 1.005 0.264 118.31483021943794 -38.450906895904424 2.9918
18105 143.644 4004.32 21.61 0.431 0.334 0.472 "" "" "" "" 118.8882507490287 -37.97381452667002 2.7224
18391 3906.7 153.341 21.976 0.15 -0.104 0.177 "" "" 2.763 0.213 118.31426281950313 -38.442835614458616 2.8794
18451 1278.68 945.825 21.907 0.105 -0.404 0.128 "" "" 1.571 0.13 118.71747553343694 -38.34455071519426 2.4545
18699 1180.87 207.088 22.294 0.187 -0.49 0.213 "" "" 2.226 0.268 118.73343591119979 -38.43374248753416 1.9313
20052 3766.36 2067.24 22.495 0.201 -0.472 0.232 "" "" "" "" 118.33347188903639 -38.21138492484786 2.4271
20156 104.038 394.534 19.906 0.378 0.024 0.561 "" "" -0.08 0.364 118.89882283367287 -38.4100614487212 4.9955
20833 712.024 632.028 21.494 0.103 2.366 0.608 "" "" 1.573 0.108 118.80501820716945 -38.38193682449858 2.8350
21341 3500.96 3256.26 21.927 0.107 -0.072 0.145 "" "" 1.405 0.125 118.37281525683414 -38.06742514310452 2.8045
22039 2078.08 1971.71 21.636 0.086 1.171 0.449 "" "" 1.358 0.103 118.5932523563582 -38.221322240801676 4.8548
980 169.339 4050.4 17.098 0.055 -0.008 0.065 1.861 0.11 1.915 0.087 118.88424159470783 -37.96826970451191 4.0886
2680 802.802 3870.09 17.438 0.107 1.252 0.18 0.349 0.17 0.435 0.171 118.78703713001377 -37.99066583177949 2.8550
1290 3254.77 457.702 16.697 0.028 1.031 0.035 0.486 0.048 1.105 0.046 118.4141535813027 -38.40542888439914 3.6064
4846 12.518 3514.47 18.455 0.044 1.375 0.062 0.738 0.097 1.616 0.065 118.90902628874593 -38.03289366427583 3.8672
5678 3805.82 391.647 18.854 0.032 0.963 0.063 0.353 0.101 1.236 0.047 118.32948263534911 -38.41393744162993 4.5902
5325 3853.76 3945.69 18.783 0.017 0.837 0.027 0.231 0.045 1.033 0.026 118.3176979495785 -37.98443565067126 4.6310
8990 3952.67 3258.04 19.513 0.02 1.625 0.048 -0.35 0.118 1.306 0.031 118.30333886456103 -38.067640399582565 4.0478
2081 3856.82 419.434 17.401 0.026 0.916 0.035 0.33 0.047 1.268 0.037 118.3216042114876 -38.410627652121136 3.9613
12128 112.778 3615.98 21.12 0.148 -0.176 0.164 "" "" 1.246 0.191 118.89348004040413 -38.020720527053086 3.6761
12767 3999.58 3978.35 20.357 0.034 -0.074 0.128 "" "" 1.478 0.043 118.29522991247609 -37.98062724707421 4.6525
14475 122.265 1335.46 20.614 0.08 1.609 0.202 "" "" 1.656 0.087 118.89485156682846 -38.29635695525623 3.6625
14766 760.813 3475.79 20.411 0.112 1.171 0.143 "" "" 1.299 0.113 118.79398456570219 -38.03828156952462 3.1158
15465 4064.97 295.852 20.608 0.056 1.092 0.098 "" "" 1.421 0.069 118.28974358928664 -38.425762301148296 4.7408
15958 4058.86 633.158 21.034 0.071 1.669 0.489 "" "" 2.026 0.079 118.29026464868124 -38.38498912293209 4.8554
3100 893.065 3638.14 17.918 0.023 0.964 0.031 0.402 0.047 1.306 0.029 118.77344234735364 -38.018785692120545 4.1401
17596 888.507 3620.48 21.319 0.088 1.081 0.371 "" "" 1.962 0.095 118.77416529984757 -38.02091576582466 3.3919
